1.2,534,0.8362
0.01,538.8,0.03997
0.0695,538.8,0.2849
0.129,538.8,0.4323
0.1885,538.8,0.5249
0.248,538.8,0.5883
0.3075,538.8,0.6346
0.367,538.8,0.6698
0.4265,538.8,0.6976
0.486,538.8,0.7201
0.5455,538.8,0.7386
0.605,538.8,0.7541
0.6645,538.8,0.7674
0.724,538.8,0.7788
0.7835,538.8,0.7888
0.843,538.8,0.7975
0.9025,538.8,0.8053
0.962,538.8,0.8122
1.022,538.8,0.8184
1.081,538.8,0.824
1.141,538.8,0.8291
1.2,538.8,0.8337
0.01,543.5,0.03899
0.0695,543.5,0.2792
0.129,543.5,0.4255
0.1885,543.5,0.5181
0.248,543.5,0.5819
0.3075,543.5,0.6286
0.367,543.5,0.6643
0.4265,543.5,0.6924
0.486,543.5,0.7152
0.5455,543.5,0.7341
0.605,543.5,0.7499
0.6645,543.5,0.7634
0.724,543.5,0.775
0.7835,543.5,0.7852
0.843,543.5,0.7941
0.9025,543.5,0.802
0.962,543.5,0.8091
1.022,543.5,0.8154
1.081,543.5,0.8212
1.141,543.5,0.8264
1.2,543.5,0.8311
0.01,548.3,0.03801
0.0695,548.3,0.2734
0.129,548.3,0.4186
0.1885,548.3,0.5112
0.248,548.3,0.5754
0.3075,548.3,0.6225
0.367,548.3,0.6586
0.4265,548.3,0.6871
0.486,548.3,0.7102
0.5455,548.3,0.7294
0.605,548.3,0.7455
0.6645,548.3,0.7592
0.724,548.3,0.7711
0.7835,548.3,0.7815
0.843,548.3,0.7906
0.9025,548.3,0.7987
0.962,548.3,0.8059
1.022,548.3,0.8124
1.081,548.3,0.8182
1.141,548.3,0.8235
1.2,548.3,0.8284
0.01,553,0.03703
0.0695,553,0.2676
0.129,553,0.4116
0.1885,553,0.5042
0.248,553,0.5686
0.3075,553,0.6161
0.367,553,0.6526
0.4265,553,0.6815
0.486,553,0.705
0.5455,553,0.7245
0.605,553,0.7409
0.6645,553,0.7549
0.724,553,0.767
0.7835,553,0.7776
0.843,553,0.7869
0.9025,553,0.7951
0.962,553,0.8025
1.022,553,0.8091
1.081,553,0.8151
1.141,553,0.8206
1.2,553,0.8255
0.01,557.8,0.03604
0.0695,557.8,0.2617
0.129,557.8,0.4044
0.1885,557.8,0.4969
0.248,557.8,0.5617
0.3075,557.8,0.6096
0.367,557.8,0.6464
0.4265,557.8,0.6758
0.486,557.8,0.6996
0.5455,557.8,0.7194
0.605,557.8,0.7361
0.6645,557.8,0.7504
0.724,557.8,0.7627
0.7835,557.8,0.7735
0.843,557.8,0.783
0.9025,557.8,0.7914
0.962,557.8,0.799
1.022,557.8,0.8057
1.081,557.8,0.8119
1.141,557.8,0.8174
1.2,557.8,0.8225
0.01,562.5,0.03506
0.0695,562.5,0.2557
0.129,562.5,0.3971
0.1885,562.5,0.4895
0.248,562.5,0.5545
0.3075,562.5,0.6028
0.367,562.5,0.6401
0.4265,562.5,0.6698
0.486,562.5,0.694
0.5455,562.5,0.7141
0.605,562.5,0.7311
0.6645,562.5,0.7456
0.724,562.5,0.7582
0.7835,562.5,0.7692
0.843,562.5,0.7789
0.9025,562.5,0.7876
0.962,562.5,0.7953
1.022,562.5,0.8022
1.081,562.5,0.8085
1.141,562.5,0.8142
1.2,562.5,0.8194
0.01,567.3,0.03408
0.0695,567.3,0.2497
0.129,567.3,0.3896
0.1885,567.3,0.4818
0.248,567.3,0.5471
0.3075,567.3,0.5957
0.367,567.3,0.6334
0.4265,567.3,0.6635
0.486,567.3,0.6881
0.5455,567.3,0.7086
0.605,567.3,0.7259
0.6645,567.3,0.7407
0.724,567.3,0.7535
0.7835,567.3,0.7648
0.843,567.3,0.7747
0.9025,567.3,0.7835
0.962,567.3,0.7914
1.022,567.3,0.7985
1.081,567.3,0.8049
1.141,567.3,0.8108
1.2,567.3,0.8161
0.01,572,0.03309
0.0695,572,0.2437
0.129,572,0.382
0.1885,572,0.4739
0.248,572,0.5394
0.3075,572,0.5884
0.367,572,0.6265
0.4265,572,0.657
0.486,572,0.682
0.5455,572,0.7028
0.605,572,0.7204
0.6645,572,0.7355
0.724,572,0.7486
0.7835,572,0.7601
0.843,572,0.7702
0.9025,572,0.7793
0.962,572,0.7873
1.022,572,0.7946
1.081,572,0.8012
1.141,572,0.8072
1.2,572,0.8126
0.01,576.8,0.03211
0.0695,576.8,0.2375
0.129,576.8,0.3742
0.1885,576.8,0.4659
0.248,576.8,0.5315
0.3075,576.8,0.5809
0.367,576.8,0.6194
0.4265,576.8,0.6503
0.486,576.8,0.6756
0.5455,576.8,0.6968
0.605,576.8,0.7147
0.6645,576.8,0.7301
0.724,576.8,0.7435
0.7835,576.8,0.7552
0.843,576.8,0.7656
0.9025,576.8,0.7748
0.962,576.8,0.7831
1.022,576.8,0.7905
1.081,576.8,0.7972
1.141,576.8,0.8034
1.2,576.8,0.809
0.01,581.5,0.03112
0.0695,581.5,0.2313
0.129,581.5,0.3663
0.1885,581.5,0.4576
0.248,581.5,0.5234
0.3075,581.5,0.5731
0.367,581.5,0.612
0.4265,581.5,0.6432
0.486,581.5,0.6689
0.5455,581.5,0.6905
0.605,581.5,0.7087
0.6645,581.5,0.7244
0.724,581.5,0.7381
0.7835,581.5,0.7501
0.843,581.5,0.7607
0.9025,581.5,0.7701
0.962,581.5,0.7785
1.022,581.5,0.7862
1.081,581.5,0.7931
1.141,581.5,0.7994
1.2,581.5,0.8051
0.01,586.3,0.03013
0.0695,586.3,0.2251
0.129,586.3,0.3582
0.1885,586.3,0.449
0.248,586.3,0.5149
0.3075,586.3,0.565
0.367,586.3,0.6042
0.4265,586.3,0.6359
0.486,586.3,0.662
0.5455,586.3,0.6838
0.605,586.3,0.7024
0.6645,586.3,0.7185
0.724,586.3,0.7324
0.7835,586.3,0.7446
0.843,586.3,0.7555
0.9025,586.3,0.7651
0.962,586.3,0.7738
1.022,586.3,0.7816
1.081,586.3,0.7887
1.141,586.3,0.7952
1.2,586.3,0.8011
0.01,591,0.02915
0.0695,591,0.2187
0.129,591,0.3499
0.1885,591,0.4403
0.248,591,0.5062
0.3075,591,0.5565
0.367,591,0.5962
0.4265,591,0.6282
0.486,591,0.6547
0.5455,591,0.6769
0.605,591,0.6959
0.6645,591,0.7122
0.724,591,0.7264
0.7835,591,0.7389
0.843,591,0.75
0.9025,591,0.7599
0.962,591,0.7688
1.022,591,0.7768
1.081,591,0.7841
1.141,591,0.7907
1.2,591,0.7968
0.01,595.8,0.02816
0.0695,595.8,0.2123
0.129,595.8,0.3414
0.1885,595.8,0.4312
0.248,595.8,0.4972
0.3075,595.8,0.5478
0.367,595.8,0.5878
0.4265,595.8,0.6202
0.486,595.8,0.6471
0.5455,595.8,0.6697
0.605,595.8,0.689
0.6645,595.8,0.7056
0.724,595.8,0.7201
0.7835,595.8,0.7329
0.843,595.8,0.7443
0.9025,595.8,0.7544
0.962,595.8,0.7635
1.022,595.8,0.7717
1.081,595.8,0.7792
1.141,595.8,0.786
1.2,595.8,0.7922
0.01,600.5,0.02717
0.0695,600.5,0.2059
0.129,600.5,0.3328
0.1885,600.5,0.4219
0.248,600.5,0.4879
0.3075,600.5,0.5387
0.367,600.5,0.579
0.4265,600.5,0.6118
0.486,600.5,0.6391
0.5455,600.5,0.662
0.605,600.5,0.6817
0.6645,600.5,0.6987
0.724,600.5,0.7135
0.7835,600.5,0.7266
0.843,600.5,0.7382
0.9025,600.5,0.7486
0.962,600.5,0.7579
1.022,600.5,0.7663
1.081,600.5,0.774
1.141,600.5,0.781
1.2,600.5,0.7874
0.01,605.3,0.02618
0.0695,605.3,0.1993
0.129,605.3,0.324
0.1885,605.3,0.4124
0.248,605.3,0.4782
0.3075,605.3,0.5292
0.367,605.3,0.5699
0.4265,605.3,0.6031
0.486,605.3,0.6307
0.5455,605.3,0.654
0.605,605.3,0.674
0.6645,605.3,0.6914
0.724,605.3,0.7065
0.7835,605.3,0.7199
0.843,605.3,0.7318
0.9025,605.3,0.7424
0.962,605.3,0.752
1.022,605.3,0.7606
1.081,605.3,0.7685
1.141,605.3,0.7757
1.2,605.3,0.7823
0.01,610,0.02519
0.0695,610,0.1927
0.129,610,0.315
0.1885,610,0.4025
0.248,610,0.4682
0.3075,610,0.5194
0.367,610,0.5603
0.4265,610,0.5939
0.486,610,0.6219
0.5455,610,0.6456
0.605,610,0.666
0.6645,610,0.6836
0.724,610,0.6991
0.7835,610,0.7128
0.843,610,0.7249
0.9025,610,0.7358
0.962,610,0.7457
1.022,610,0.7546
1.081,610,0.7626
1.141,610,0.77
1.2,610,0.7768
