Receiver_1_inlet_temp,Receiver_2_particle_mass_flow,Operating_mode_3,Operating_mode_1,Operating_mode_2,Receiver_3_HTF_mass_flow,PC_efficiency,TES_V_hot_tank_initial,PC_power,Receiver_1_outlet_temp,PC_outlet_temp,DNI,Receiver_2_inlet_temp,Tower_HTF_outlet_temp,Receiver_2_outlet_temp,Receiver_3_inlet_temp,PC_mass_flow,Receiver_3_outlet_temp,HX_1_particle_outlet_temp,HX_2_particle_outlet_temp,HX_3_particle_outlet_temp,Receiver_1_HTF_mass_flow,Receiver_1_particle_mass_flow,Receiver_2_HTF_mass_flow,Receiver_3_particle_mass_flow,TES_discharge_mass_flow,Tower_HTF_inlet_temp,TES_hot_tank_temp,TES_cold_tank_temp,TES_charge_mass_flow,PC_inlet_temp
C,kg/hr,-,-,-,kg/hr,-,-,MWe,C,C,W/m^2,C,C,C,C,kg/hr,C,C,C,C,kg/hr,kg/hr,kg/hr,kg/hr,kg/hr,C,C,C,kg/hr,C
561.200000,862675.342222,0,12,0,1411002.737778,0.441919,0.932663,100.187300,730,528.015417,274,559.686632,560.983021,730,559.590833,1065.442923,730,719.099444,719.195278,717.803056,774325.191111,904145.564444,738809.386667,1647566.080000,1065.442923,561.200000,713.851736,545.166007,948.440810,699.572500
561.200000,510768.248889,0,12,0,1078458.737778,0.443684,0.918113,100.188733,730,528.404688,287,555.460139,556.995660,730,555.148229,1065.527783,730,719.705903,720.017778,718.170347,514877.297778,601051.448889,437538.240000,1258958.506667,1065.527783,561.200000,713.842847,543.152257,658.549491,699.457639
0,0,0,23,0,0,0.491876,0.889277,100.027769,0,529.093542,0,0,0,0,0,966.974183,0,543.152257,543.152257,543.152257,0,0,0,0,966.974183,561.200000,713.752083,542.665208,0,700.533333
0,0,0,23,0,0,0.492430,0.833770,100.017031,0,529.045243,0,0,0,0,0,966.624079,0,542.665208,542.665208,542.665208,0,0,0,0,966.624079,561.200000,713.655625,542.341736,0,700.443819
0,0,0,23,0,0,0.493027,0.778284,100.017118,0,528.986528,0,0,0,0,0,966.318380,0,542.341736,542.341736,542.341736,0,0,0,0,966.318380,561.200000,713.552778,542.106285,0,700.347847
0,0,0,23,0,0,0.493667,0.722815,100.020903,0,528.922431,0,0,0,0,0,966.018923,0,542.106285,542.106285,542.106285,0,0,0,0,966.018923,561.200000,713.442500,541.923090,0,700.245000
0,0,0,23,0,0,0.494357,0.667365,100.025095,0,528.853611,0,0,0,0,0,965.698449,0,541.923090,541.923090,541.923090,0,0,0,0,965.698449,561.200000,713.323750,541.773368,0,700.134514
0,0,0,23,0,0,0.495102,0.611934,100.027648,0,528.779236,0,0,0,0,0,965.333254,0,541.773368,541.773368,541.773368,0,0,0,0,965.333254,561.200000,713.195208,541.646354,0,700.015417
0,0,0,23,0,0,0.495102,0.556524,100.027387,0,528.611458,0,0,0,0,0,965.835615,0,541.646354,541.646354,541.646354,0,0,0,0,965.835615,561.200000,713.055069,541.534861,0,699.883611
0,0,0,23,0,0,0.494983,0.501086,100.030460,0,528.412222,0,0,0,0,0,966.540247,0,541.534861,541.534861,541.534861,0,0,0,0,966.540247,561.200000,712.900903,541.434236,0,699.738819
0,0,0,23,0,0,0.494852,0.445609,100.029575,0,528.193368,0,0,0,0,0,967.281383,0,541.434236,541.434236,541.434236,0,0,0,0,967.281383,561.200000,712.729861,541.341354,0,699.579167
0,0,0,23,0,0,0.494707,0.390090,100.028585,0,527.949514,0,0,0,0,0,968.107615,0,541.341354,541.341354,541.341354,0,0,0,0,968.107615,561.200000,712.537917,541.253715,0,699.401111
0,0,0,23,0,0,0.445004,0.334525,99.998316,0,521.306111,468,0,0,0,0,1029.152000,0,541.253715,541.253715,541.253715,0,0,0,0,1029.152000,561.200000,712.318750,540.734410,0,698.573472
558.667760,1855769.457778,0,24,11,817798.115556,0.445807,0.260841,99.958151,638.009549,520.943229,700,557.897778,557.841979,638.009549,558.636719,1029.796306,638.009549,620.730590,619.991632,620.786389,859063.964444,1002524.160000,1590210.702222,954367.075556,1029.796306,558.667760,712.310972,540.343542,1059.072395,698.146181
566.767500,5472221.866667,0,11,0,3026263.608889,0.446830,0.268539,100.190790,730,557.773264,824,555.030729,554.894375,730,556.128160,1302.568928,730,715.148958,714.051528,715.285278,3181477.546667,3712695.182222,4689248.142222,3531564.942222,1302.568928,566.767500,712.862361,542.193368,3532.356267,697.674514
569.715104,5639199.288889,0,11,0,4038718.862222,0.444645,0.367719,100.189531,730,562.006771,883,557.447396,557.547396,730,558.060521,1342.131042,730,714.745972,714.132847,714.645972,3897553.920000,4548960.142222,4831671.751111,4713718.328889,1342.131042,569.715104,713.093819,544.948472,4139.410331,698.040069
571.200000,5637953.991111,0,11,0,4610661.262222,0.441539,0.494526,100.191085,730,561.877222,918,560.364583,560.450868,730,560.583229,1341.583170,730,714.583889,714.365278,714.497639,4472381.724444,5220838.968889,4829699.413333,5382260.053333,1341.583170,571.200000,713.258194,548.237535,4511.403615,698.457708
573.451563,5638624.142222,0,11,0,4832638.862222,0.436901,0.639681,100.196623,730,561.468750,920,563.595521,563.597882,730,563.595868,1342.399684,730,714.642014,714.641667,714.639653,4828591.786667,5637924.408889,4829190.826667,5642649.600000,1342.399684,573.451563,713.410417,552.542396,4699.777264,698.888889
571.200000,5039291.164444,0,25,0,4252333.795556,0.434222,0.794055,100.193186,730,546.878750,927,567.191389,567.193646,730,567.232813,1210.361995,730,715.350972,715.309583,715.348750,4248773.973333,4962377.386667,4314626.844444,4966535.395556,1210.361995,571.200000,713.613889,553.565174,4157.834430,699.681111
573.972500,1663511.182222,0,28,0,1440604.728889,0.431296,0.929300,100.204566,730,548.108299,923,565.569375,565.488576,730,565.463125,1222.207447,730,717.995833,718.102014,718.076597,1493738.382222,1744741.262222,1424194.275556,1682679.182222,1222.207447,573.972500,713.739514,554.775556,1414.147635,700.041667
574.957535,1680681.386667,0,28,0,1483801.315556,0.428774,0.928610,100.228481,730,549.180313,920,566.676389,566.683090,730,566.614861,1234.521284,730,718.099167,718.160694,718.092500,1479322.880000,1728045.937778,1438775.608889,1733277.297778,1234.521284,574.957535,713.863819,555.941111,1428.334617,700.233681
574.990347,1706812.728889,0,28,0,1507949.511111,0.430511,0.927895,100.261528,730,548.437222,894,567.760313,567.805590,730,567.735903,1222.207447,730,718.180833,718.205208,718.135556,1477334.897778,1725860.977778,1461029.688889,1761625.742222,1222.207447,574.990347,713.986319,556.377882,1442.861037,700.402292
574.716771,1650255.075556,0,28,0,1639165.440000,0.432518,0.928602,100.274444,730,547.753819,848,567.970556,568.398125,730,568.069444,1210.361995,730,718.407292,718.308403,717.979722,1349699.555556,1576800.995556,1412574.293333,1914972.728889,1210.361995,574.716771,714.100694,556.375764,1428.341412,700.516597
574.160729,1509028.408889,0,28,0,1785229.653333,0.433629,0.929284,100.289089,730,546.733542,782,567.856840,568.588576,730,567.873889,1199.146114,730,718.518889,718.501875,717.787222,1281471.288889,1497092.266667,1291688.248889,2085613.368889,1199.146114,574.160729,714.204722,555.993160,1414.370607,700.593056
573.093021,1282176.284444,0,25,0,2048055.466667,0.436213,0.929931,100.292075,730,544.839861,644,567.308264,568.548958,730,567.170833,1178.523891,730,718.684861,718.822292,717.444167,1171617.777778,1368719.075556,1097537.493333,2392599.893333,1178.523891,573.093021,714.294097,555.069340,1400.970904,700.636042
565.457292,665856,0,12,0,1381002.382222,0.438805,0.931121,100.261207,730,528.477222,339,565.263785,566.798924,730,565.004340,1065.057580,730,719.805556,720.065000,718.270417,653540.693333,763437.795556,570005.866667,1613226.808889,1065.057580,565.457292,714.316597,549.940000,845.144652,700.444167
0,0,0,23,0,0,0.486316,0.911481,100.078030,0,531.314062,0,0,0,0,0,982.858272,0,549.940000,549.940000,549.940000,0,0,0,0,982.858272,561.200000,714.228333,548.308507,0,701.099792
0,0,0,23,0,0,0.488980,0.855051,100.000174,0,530.344757,0,0,0,0,0,973.516247,0,548.308507,548.308507,548.308507,0,0,0,0,973.516247,561.200000,714.134444,547.135000,0,700.969236
0,0,0,23,0,0,0.489719,0.799162,100.021250,0,529.528507,0,0,0,0,0,969.826765,0,547.135000,547.135000,547.135000,0,0,0,0,969.826765,561.200000,714.034306,546.205764,0,700.824861
0,0,0,23,0,0,0.490331,0.743489,100.021276,0,529.469271,0,0,0,0,0,969.522805,0,546.205764,546.205764,546.205764,0,0,0,0,969.522805,561.200000,713.927222,545.525104,0,700.725139
0,0,0,23,0,0,0.491443,0.687833,100.027743,0,529.136319,0,0,0,0,0,967.196760,0,545.525104,545.525104,545.525104,0,0,0,0,967.196760,561.200000,713.812153,544.969653,0,700.603264
0,0,0,23,0,0,0.492153,0.632313,100.016997,0,529.072604,0,0,0,0,0,966.766380,0,544.969653,544.969653,544.969653,0,0,0,0,966.766380,561.200000,713.687639,544.526667,0,700.488542
0,0,0,23,0,0,0.492929,0.576818,100.017109,0,528.996111,0,0,0,0,0,966.368237,0,544.526667,544.526667,544.526667,0,0,0,0,966.368237,561.200000,713.552361,544.162049,0,700.363472
0,0,0,23,0,0,0.493780,0.521347,100.020920,0,528.911319,0,0,0,0,0,965.961007,0,544.162049,544.162049,544.162049,0,0,0,0,965.961007,561.200000,713.404097,543.853819,0,700.226806
0,0,0,23,0,0,0.494718,0.465899,100.020825,0,528.819653,0,0,0,0,0,965.481481,0,543.853819,543.853819,543.853819,0,0,0,0,965.481481,561.200000,713.240278,543.587708,0,700.076597
0,0,0,23,0,0,0.495122,0.410481,100.019609,0,528.647014,0,0,0,0,0,965.660207,0,543.587708,543.587708,543.587708,0,0,0,0,965.660207,561.200000,713.057292,543.353333,0,699.907986
0,0,0,23,0,0,0.444174,0.355053,100.059253,0,521.828993,473,0,0,0,0,1028.633679,0,543.353333,543.353333,543.353333,0,0,0,0,1028.633679,561.200000,712.849722,542.703437,0,699.098750
559.597101,1877773.937778,0,24,11,826233.671111,0.443080,0.281194,100.022626,638.078125,523.467639,702,558.743108,558.686146,638.078125,559.476354,1043.509649,638.078125,621.925590,621.192326,621.982535,869153.564444,1014435.057778,1608850.062222,964340.977778,1043.509649,559.597101,712.822118,542.320677,1071.263842,698.752326
568.280868,5528149.902222,0,11,0,3050992.640000,0.442103,0.288895,100.191536,730,558.760243,824,556.876285,556.743576,730,557.971736,1315.704415,730,715.283125,714.187708,715.415833,3204621.368889,3740207.502222,4736535.893333,3560902.826667,1315.704415,568.280868,713.223889,544.174132,3563.683398,698.147292
570.607986,5636621.653333,0,11,0,4090883.697778,0.437634,0.388852,100.197092,730,560.852882,886,559.292292,559.403125,730,559.873333,1341.336810,730,714.881806,714.300833,714.770972,3931377.208889,4589055.146667,4828812.515556,4775245.368889,1341.336810,570.607986,713.388819,546.723819,4166.922746,698.484375
572.243611,5639360.284444,0,11,0,4678431.857778,0.433520,0.517050,100.139149,730,560.459340,923,562.025625,562.119549,730,562.209896,1341.755417,730,714.698194,714.513889,714.604306,4524778.666667,5282643.626667,4830319.502222,5462032.497778,1341.755417,572.243611,713.507153,549.776875,4551.121225,698.841319
573.952743,5640836.551111,0,11,0,4829747.200000,0.428787,0.664142,100.001007,730,559.975417,942,565.006354,565.006319,730,565.006771,1341.827477,730,714.770556,714.770069,714.770556,4829817.173333,5639946.808889,4830578.915556,5639864.888889,1341.827477,573.952743,713.628611,553.834931,4700.180227,699.221736
573.485764,4423263.288889,0,25,0,3732811.946667,0.425504,0.818560,98.175182,730,549.981597,952,568.055104,568.036146,730,568.073715,1228.326716,730,715.779792,715.761250,715.798819,3760017.066667,4391918.364444,3786852.124444,4360141.368889,1228.326716,573.485764,713.826806,555.451354,3659.812030,699.967361
575.944861,1688455.822222,0,28,0,1461838.506667,0.422870,0.928220,96.335790,730,550.814236,949,567.363681,567.280313,730,567.255347,1212.317472,730,718.087639,718.195972,718.171042,1517970.488889,1773273.315556,1445364.480000,1707700.622222,1212.317472,575.944861,713.949931,556.883715,1435.952672,700.428542
576.752951,1667414.755556,0,28,0,1471934.008889,0.419821,0.929164,94.472118,730,551.501910,929,568.623715,568.631285,730,568.563889,1199.344356,730,718.260000,718.319792,718.252431,1466864.782222,1713739.804444,1427213.226667,1719662.080000,1199.344356,576.752951,714.069792,557.999792,1416.893472,700.662361
577.217396,1657070.506667,0,28,0,1464087.608889,0.419450,0.929905,94.524618,730,551.612674,900,569.619931,569.660451,730,569.591493,1199.344356,730,718.379861,718.408264,718.339306,1437006.364444,1678983.822222,1418251.235556,1710625.280000,1199.344356,577.217396,714.185208,558.740069,1401.855526,700.830347
577.393576,1618264.035556,0,28,0,1607733.760000,0.419179,0.929902,94.563151,730,551.693993,851,570.139028,570.555104,730,570.231181,1199.344356,730,718.601042,718.508889,718.184931,1326490.026667,1549935.928889,1384967.680000,1878555.022222,1199.344356,577.393576,714.296042,559.212813,1401.876385,700.953611
577.281910,1493939.626667,0,28,0,1768793.884444,0.421540,0.929900,96.522109,730,551.203958,784,570.490382,571.206632,730,570.502604,1212.317472,730,718.722431,718.710208,718.006181,1271148.942222,1485320.675556,1278525.155556,2066812.160000,1212.317472,577.281910,714.400000,559.347951,1401.686756,701.023750
576.708889,1294749.866667,0,25,0,2070611.057778,0.427056,0.929152,100.354601,730,549.909410,643,570.471563,571.688264,730,570.331076,1234.521284,730,718.876389,719.016875,717.659722,1185970.417778,1385803.520000,1108046.720000,2419503.786667,1234.521284,576.708889,714.493681,559.001910,1416.682509,701.030139
568.367153,660369.635556,0,12,0,1376367.502222,0.432745,0.927874,99.983932,730,531.585799,333,568.947465,570.462257,730,568.699340,1088.686301,730,720.054444,720.302569,718.539653,646209.635556,755076.551111,565157.582222,1608243.911111,1088.686301,568.367153,714.518125,553.629965,839.913877,700.866667
0,0,0,23,0,0,0.481079,0.906602,100.022161,0,534.345347,0,0,0,0,0,1004.372543,0,553.629965,553.629965,553.629965,0,0,0,0,1004.372543,561.200000,714.429722,551.839861,0,701.458472
0,0,0,23,0,0,0.483187,0.848924,100.041068,0,533.260069,0,0,0,0,0,996.314706,0,551.839861,551.839861,551.839861,0,0,0,0,996.314706,561.200000,714.335625,550.542222,0,701.312986
0,0,0,23,0,0,0.485128,0.791714,100.059705,0,532.205000,0,0,0,0,0,988.898212,0,550.542222,550.542222,550.542222,0,0,0,0,988.898212,561.200000,714.235069,549.500937,0,701.162986
0,0,0,23,0,0,0.488306,0.734934,100.090955,0,530.849479,0,0,0,0,0,977.970252,0,549.500937,549.500937,549.500937,0,0,0,0,977.970252,561.200000,714.127153,548.568160,0,700.992569
0,0,0,23,0,0,0.489644,0.678788,100.000182,0,530.283542,0,0,0,0,0,973.194430,0,548.568160,548.568160,548.568160,0,0,0,0,973.194430,561.200000,714.010903,547.798507,0,700.861528
0,0,0,23,0,0,0.490524,0.622917,100.021285,0,529.450660,0,0,0,0,0,969.427200,0,547.798507,547.798507,547.798507,0,0,0,0,969.427200,561.200000,713.885000,547.102743,0,700.693750
0,0,0,23,0,0,0.491302,0.567268,100.021319,0,529.375556,0,0,0,0,0,969.041857,0,547.102743,547.102743,547.102743,0,0,0,0,969.041857,561.200000,713.748056,546.533125,0,700.567361
0,0,0,23,0,0,0.492616,0.511641,100.027804,0,529.020521,0,0,0,0,0,966.593659,0,546.533125,546.533125,546.533125,0,0,0,0,966.593659,561.200000,713.597639,546.032535,0,700.413958
0,0,0,23,0,0,0.493565,0.456156,100.027847,0,528.927326,0,0,0,0,0,966.107733,0,546.032535,546.032535,546.032535,0,0,0,0,966.107733,561.200000,713.431181,545.604479,0,700.261458
0,0,0,23,0,0,0.494624,0.400700,100.027882,0,528.823646,0,0,0,0,0,965.566815,0,545.604479,545.604479,545.604479,0,0,0,0,965.566815,561.200000,713.244792,545.231806,0,700.091736
0,0,0,23,0,0,0.443680,0.345277,100.079271,0,523.039653,489,0,0,0,0,1033.788681,0,545.231806,545.231806,545.231806,0,0,0,0,1033.788681,561.200000,713.032708,544.532986,0,699.344583
560.398958,1972531.200000,0,24,11,867345.635556,0.441171,0.270891,99.971610,639.763889,525.649826,715,559.519167,559.460417,639.763889,560.264410,1056.162647,639.763889,624.669878,623.924670,624.728663,913086.791111,1065845.760000,1689824.426667,1012452.124444,1056.162647,560.398958,713.008785,544.163003,1125.230301,699.048021
569.828368,5612438.186667,0,11,0,3090955.377778,0.437729,0.280740,100.197153,730,560.186250,828,558.612153,558.480729,730,559.705278,1335.597353,730,715.392014,714.298889,715.523403,3246272,3789295.217778,4808150.471111,3607997.440000,1335.597353,569.828368,713.398264,545.994410,3613.814202,698.431875
571.200000,5637806.080000,0,11,0,4129759.857778,0.431542,0.382014,100.010720,730,559.963299,887,560.977917,561.101424,730,561.541076,1341.452326,730,715.016458,714.453333,714.892986,3949231.502222,4610467.555556,4829228.373333,4821222.400000,1341.452326,571.200000,713.556528,548.248611,4185.971042,698.799931
573.607153,5640312.035556,0,11,0,4712719.075556,0.427161,0.511133,97.970286,730,562.115104,923,563.444618,563.537535,730,563.606875,1341.842647,730,714.804028,714.641736,714.711111,4558540.231111,5322612.622222,4830633.528889,5502634.097778,1341.842647,573.607153,713.663333,551.274236,4573.766479,699.119306
576.115069,5641656.320000,0,11,0,4829962.808889,0.424829,0.659328,96.077856,730,564.730729,940,566.378194,566.378056,730,566.378507,1341.885472,730,714.896042,714.895694,714.896181,4830185.813333,5640952.604444,4830787.697778,5640692.622222,1341.885472,576.115069,713.778681,555.899549,4700.916938,699.489792
574.946806,4545345.706667,0,25,0,3835995.022222,0.420558,0.813771,94.368003,730,551.282257,949,570.018090,570.005903,730,570.042743,1199.344356,730,715.881458,715.856806,715.893681,3854079.146667,4502422.471111,3890821.688889,4481295.928889,1199.344356,574.946806,713.977986,557.167396,3758.073363,700.329306
577.430903,1648174.222222,0,28,0,1426570.951111,0.417241,0.929913,92.531120,730,552.660660,947,568.909549,568.827569,730,568.803299,1189.712198,730,718.257847,718.364097,718.339792,1481186.133333,1730504.817778,1410717.155556,1666696.533333,1189.712198,577.430903,714.095972,558.556875,1401.493175,700.751250
578.640868,1635626.382222,0,28,0,1443277.937778,0.414174,0.930452,90.676762,730,554.269826,911,570.146632,570.149028,730,570.083160,1183.469274,730,718.410278,718.473681,718.407847,1441664.284444,1684490.240000,1399844.408889,1686375.537778,1183.469274,578.640868,714.211528,559.978160,1390.692188,700.991736
579.201250,1635040.426667,0,28,0,1443904.568889,0.413775,0.930805,90.732951,730,554.387014,878,571.439340,571.475729,730,571.408507,1183.469274,730,718.538819,718.569653,718.502431,1419561.955556,1658825.955556,1399207.253333,1687271.395556,1183.469274,579.201250,714.325139,560.913681,1383.649343,701.172222
578.795590,1598508.657778,0,28,0,1588375.466667,0.416133,0.930801,92.687622,730,552.989514,824,572.136215,572.553437,730,572.233576,1189.712198,730,718.777500,718.680139,718.360278,1305993.244444,1526212.835556,1367857.351111,1856211.057778,1189.712198,578.795590,714.434792,561.015556,1383.592454,701.253542
578.294201,1483107.697778,0,28,0,1756905.671111,0.418431,0.930441,94.669635,730,551.918681,761,572.153299,572.868715,730,572.171493,1199.344356,730,718.862292,718.844097,718.146875,1258068.053333,1470216.675556,1269098.951111,2053173.475556,1199.344356,578.294201,714.536875,560.715104,1390.693768,701.294236
577.702292,1280271.502222,0,25,0,2050138.453333,0.422675,0.929887,98.554184,730,550.910486,609,571.725590,572.934583,730,571.587639,1228.326716,730,718.989514,719.127431,717.780486,1171927.324444,1369521.920000,1095553.991111,2395805.013333,1228.326716,577.702292,714.626944,560.205208,1401.555121,701.269653
571.200000,552758.577778,0,12,0,1176961.564444,0.428698,0.928220,99.982161,730,533.891354,292,569.781076,571.257535,730,569.516597,1109.264514,730,720.424167,720.688611,718.947708,548632,641112.604444,473023.075556,1375357.155556,1109.264514,571.200000,714.632083,555.282500,713.674509,701.110486
0,0,0,23,0,0,0.474639,0.899532,99.959010,0,537.730590,0,0,0,0,0,1032.210805,0,555.282500,555.282500,555.282500,0,0,0,0,1032.210805,561.200000,714.543264,553.851146,0,701.730694
0,0,0,23,0,0,0.479081,0.840243,100.003003,0,535.481562,0,0,0,0,0,1013.374420,0,553.851146,553.851146,553.851146,0,0,0,0,1013.374420,561.200000,714.448472,552.606806,0,701.541250
0,0,0,23,0,0,0.481518,0.782043,100.022214,0,534.304201,0,0,0,0,0,1004.167032,0,552.606806,552.606806,552.606806,0,0,0,0,1004.167032,561.200000,714.347014,551.581389,0,701.385417
0,0,0,23,0,0,0.483708,0.724378,100.041172,0,533.211181,0,0,0,0,0,996.070321,0,551.581389,551.581389,551.581389,0,0,0,0,996.070321,561.200000,714.237986,550.693924,0,701.226528
0,0,0,23,0,0,0.485747,0.667182,100.059878,0,532.146667,0,0,0,0,0,988.607210,0,550.693924,550.693924,550.693924,0,0,0,0,988.607210,561.200000,714.120347,549.896979,0,701.060764
0,0,0,23,0,0,0.487575,0.610419,100.078498,0,531.194062,0,0,0,0,0,982.258963,0,549.896979,549.896979,549.896979,0,0,0,0,982.258963,561.200000,713.992569,549.172743,0,700.892361
0,0,0,23,0,0,0.489833,0.554025,100.097283,0,530.706458,0,0,0,0,0,977.281975,0,549.172743,549.172743,549.172743,0,0,0,0,977.281975,561.200000,713.852986,548.541667,0,700.744583
0,0,0,23,0,0,0.490702,0.497920,100.097682,0,530.627187,0,0,0,0,0,976.871901,0,548.541667,548.541667,548.541667,0,0,0,0,976.871901,561.200000,713.699444,548.012465,0,700.603958
0,0,0,23,0,0,0.492369,0.441838,100.000200,0,530.033993,0,0,0,0,0,971.881402,0,548.012465,548.012465,548.012465,0,0,0,0,971.881402,561.200000,713.528681,547.521389,0,700.421944
0,0,0,23,0,0,0.493455,0.386047,100.000200,0,529.935347,0,0,0,0,0,971.361738,0,547.521389,547.521389,547.521389,0,0,0,0,971.361738,561.200000,713.336667,547.094618,0,700.247986
0,0,0,23,0,0,0.441756,0.330286,100.016884,0,524.174097,404,0,0,0,0,1042.009047,0,547.094618,547.094618,547.094618,0,0,0,0,1042.009047,561.200000,713.116875,546.346701,0,699.487639
561.200017,1550672.213333,0,24,11,676634.311111,0.438617,0.255689,99.980699,629.206806,527.872292,651.999983,560.313125,560.261042,629.206806,560.946389,1072.631151,629.206806,615.134306,614.501042,615.186389,714235.022222,833827.413333,1328265.813333,789930.808889,1072.631151,561.200017,713.052465,545.986215,881.786232,699.236719
569.282083,5415318.755556,0,11,0,2978976.142222,0.433616,0.252330,100.136510,730,554.588646,796,560.179861,560.079306,730,561.287257,1288.527328,730,715.662292,714.554861,715.762778,3094787.697778,3612923.448889,4638698.382222,3477722.453333,1288.527328,569.282083,713.510833,547.118611,3473.878914,698.789514
572.474618,5617317.546667,0,11,0,3988161.422222,0.427365,0.349406,97.945330,730,561.465347,856,561.922812,562.038056,730,562.560417,1336.475022,730,715.195833,714.558194,715.080556,3823351.182222,4463852.657778,4811310.080000,4656272.497778,1336.475022,572.474618,713.680625,549.252708,4093.733926,699.016042
575.308507,5638767.502222,0,11,0,4527323.875556,0.422638,0.474261,94.100868,730,566.471181,887,564.267708,564.346250,730,564.525694,1341.383269,730,714.985000,714.727014,714.906458,4400276.480000,5138173.724444,4828979.768889,5286525.724444,1341.383269,575.308507,713.792986,552.386424,4462.073995,699.318125
577.330104,5565156.693333,0,11,0,4672068.266667,0.419430,0.616973,92.235226,730,567.113924,870,567.330729,567.305729,730,567.359618,1323.589610,730,715.055694,715.026806,715.080694,4714919.822222,5506756.835556,4764922.595556,5456708.266667,1323.589610,577.330104,713.914375,556.470625,4591.283832,699.739306
580.839514,5641524.906667,0,11,0,4828342.044444,0.415936,0.767061,90.429965,730,571.264549,883,571.137847,571.137118,730,571.137465,1341.565314,730,715.332778,715.333194,715.333542,4829635.128889,5642308.835556,4828963.840000,5640798.435556,1341.565314,580.839514,714.058819,564.447118,4701.286716,700.199097
581.523090,1856894.577778,0,28,0,1606138.880000,0.410659,0.921514,88.876441,730,556.282639,890,575.921840,575.868715,730,575.845347,1180.241146,730,718.525278,718.601806,718.578403,1646675.057778,1924805.404444,1588577.137778,1877422.506667,1180.241146,581.523090,714.222639,564.358889,1571.978430,701.353681
582.675000,1626819.697778,0,28,0,1434721.280000,0.407355,0.930968,87.018359,730,558.567153,869,575.534722,575.548681,730,575.485417,1180.078696,730,718.824167,718.873472,718.810208,1425136.213333,1665837.795556,1391755.946667,1677041.635556,1180.078696,582.675000,714.353958,565.102951,1380.471941,701.554792
582.987847,1633525.048889,0,28,0,1441659.448889,0.407016,0.930973,87.066615,730,558.667986,847,576.209826,576.252813,730,576.188160,1180.078696,730,718.893125,718.914792,718.850139,1412117.333333,1650703.786667,1397421.511111,1685237.191111,1180.078696,582.987847,714.480208,565.607083,1380.407309,701.710347
582.125000,1596812.088889,0,28,0,1587301.262222,0.409740,0.930970,89.006675,730,556.555139,800,576.506319,576.924201,730,576.611771,1180.241146,730,719.100764,718.995278,718.682847,1297294.364444,1516533.048889,1365967.786667,1855550.008889,1180.241146,582.125000,714.599861,565.188958,1380.248652,701.773611
581.153750,1472576.142222,0,28,0,1747466.240000,0.412417,0.930962,90.925668,730,554.788958,697,576.029097,576.739514,730,576.055972,1183.469274,730,719.159861,719.132986,718.449444,1243160.035556,1453208.604444,1259728.213333,2042723.982222,1183.469274,581.153750,714.708681,564.321076,1380.141353,701.791111
579.509722,1263066.880000,0,25,0,2030246.542222,0.420047,0.930779,96.733325,730,551.645799,540,575.059653,576.260208,730,574.936007,1212.317472,730,719.261458,719.385069,718.060903,1149548.231111,1343700.195556,1080565.688889,2373143.324444,1212.317472,579.509722,714.801875,562.729132,1383.308484,701.698472
571.200000,386314.595556,0,12,0,858379.733333,0.426327,0.929123,99.991884,730,534.974479,226,571.543889,572.992882,730,571.300833,1120.241067,730,721.185278,721.428333,719.736250,383051.200000,447697.671111,330531.697778,1003246.080000,1120.241067,571.200000,714.772569,557.463993,510.349511,701.238681
0,0,0,23,0,0,0.471715,0.889782,99.945920,0,539.046701,0,0,0,0,0,1042.907338,0,557.463993,557.463993,557.463993,0,0,0,0,1042.907338,561.200000,714.682986,555.918403,0,701.949444
0,0,0,23,0,0,0.474379,0.829871,99.958993,0,537.754549,0,0,0,0,0,1032.329640,0,555.918403,555.918403,555.918403,0,0,0,0,1032.329640,561.200000,714.587292,554.681528,0,701.774444
0,0,0,23,0,0,0.478851,0.770574,100.002986,0,535.503160,0,0,0,0,0,1013.481640,0,554.681528,554.681528,554.681528,0,0,0,0,1013.481640,561.200000,714.484514,553.542083,0,701.579722
0,0,0,23,0,0,0.481336,0.712368,100.022196,0,534.321285,0,0,0,0,0,1004.252365,0,553.542083,553.542083,553.542083,0,0,0,0,1004.252365,561.200000,714.373889,552.559062,0,701.415764
0,0,0,23,0,0,0.483582,0.654698,100.041146,0,533.222986,0,0,0,0,0,996.129343,0,552.559062,552.559062,552.559062,0,0,0,0,996.129343,561.200000,714.254306,551.684826,0,701.247431
0,0,0,23,0,0,0.485687,0.597498,100.059861,0,532.152257,0,0,0,0,0,988.635180,0,551.684826,551.684826,551.684826,0,0,0,0,988.635180,561.200000,714.124167,550.886979,0,701.070625
0,0,0,23,0,0,0.487595,0.540734,100.078507,0,531.192188,0,0,0,0,0,982.249719,0,550.886979,550.886979,550.886979,0,0,0,0,982.249719,561.200000,713.981667,550.153507,0,700.889167
0,0,0,23,0,0,0.488472,0.484341,100.078837,0,531.108958,0,0,0,0,0,981.833719,0,550.153507,550.153507,550.153507,0,0,0,0,981.833719,561.200000,713.824444,549.537396,0,700.745139
0,0,0,23,0,0,0.490935,0.427972,100.097795,0,530.606007,0,0,0,0,0,976.762311,0,549.537396,549.537396,549.537396,0,0,0,0,976.762311,561.200000,713.649028,548.980000,0,700.566389
