a_sf1,a_sf2,a_sf3,beam,e_ch_tes,eta,eta_field_tot,eta_field1,eta_field2,eta_field3,eta_therm,eta_rec_therm1,eta_rec_therm2,eta_rec_therm3,m_dot_rec,m_dot_rec1,m_dot_rec2,m_dot_rec3,p_cycle,p_out_net,q_ch_tes,q_dc_tes,q_dot_hx1,q_dot_hx2,q_dot_hx3,q_dot_rec_inc,q_dot_rec_inc1,q_dot_rec_inc2,q_dot_rec_inc3,t_hx_tes_out1,t_hx_tes_out2,t_hx_tes_out3,t_pc_in,t_pc_out,t_rec_in1,t_rec_in2,t_rec_in3,t_rec_out1,t_rec_out2,t_rec_out3,t_tes_cold,t_tes_hot,tdry
m2,m2,m2,W/m2,MWh,-,-,-,-,-,-,-,-,-,kg/s,kg/s,kg/s,kg/s,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,C,C,C,C,C,C,C,C,C,C,C,C,C,C
487166.755556,709981.653333,566785.635556,885,2043.127917,0.446339,0.215194,0.258525,0.169963,0.234608,0.690268,0.683965,0.684520,0.702319,387.874015,373.450254,343.424275,387.874325,100.373828,95.354592,274.473385,228.840347,79.432196,73.122248,82.460677,335.935182,111.461022,106.793369,117.680791,718.669583,718.846319,718.588889,701.181597,540.085278,568.338681,561.348993,561.172326,730,730,730,549.875069,715.320000,17
492008.391111,718064.568889,553808.888889,446,2044.807361,0.446382,0.426786,0.512217,0.310192,0.502064,0.689752,0.685727,0.671683,0.711844,413.487684,377.402613,313.262433,413.488015,100.392361,94.817708,274.668090,228.990017,80.325460,66.828164,87.903594,335.748978,112.398613,99.341129,124.009236,718.638264,719.028403,718.442292,701.298542,540.190174,568.269514,561.236840,560.846667,730,730,730,549.848646,715.466319,16
492928.568889,698311.608889,572698.915556,423,2046.274306,0.446417,0.450002,0.524609,0.302387,0.565780,0.686558,0.680494,0.650428,0.728752,467.021314,364.245111,272.591290,467.021687,100.407543,94.655052,274.638368,229.149931,77.570894,58.257574,99.141936,335.767644,109.385680,89.320756,137.061191,718.711944,719.309931,718.174375,701.394306,540.276146,568.162743,561.136736,560.538681,730,730,730,549.843333,715.594167,13
0,0,0,118,1853.525417,0.489494,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.601684,101.823307,0,213.558611,0,0,0,0,0,0,0,549.843333,549.843333,549.843333,702.870208,528.837118,0,0,0,0,0,0,546.429757,715.500000,11
0,0,0,0,1660.395278,0.489811,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.649036,101.870660,0,213.544062,0,0,0,0,0,0,0,546.429757,546.429757,546.429757,702.771875,528.752639,0,0,0,0,0,0,544.815000,715.395694,9
0,0,0,0,1466.852083,0.490163,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.701684,101.923299,0,213.527934,0,0,0,0,0,0,0,544.815000,544.815000,544.815000,702.662569,528.658715,0,0,0,0,0,0,543.860139,715.279167,9
0,0,0,0,1272.851389,0.490560,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.760885,101.982509,0,213.509896,0,0,0,0,0,0,0,543.860139,543.860139,543.860139,702.539583,528.552986,0,0,0,0,0,0,543.218090,715.147083,8
0,0,0,0,1078.339931,0.491013,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.828533,102.050156,0,213.489358,0,0,0,0,0,0,0,543.218090,543.218090,543.218090,702.399028,528.432118,0,0,0,0,0,0,542.747535,714.994861,8
0,0,0,0,883.244167,0.491543,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.907413,102.129045,0,213.465538,0,0,0,0,0,0,0,542.747535,542.747535,542.747535,702.235069,528.291042,0,0,0,0,0,0,542.379063,714.815000,7
0,0,0,0,687.463611,0.492178,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,104.002101,102.223733,0,213.437135,0,0,0,0,0,0,0,542.379063,542.379063,542.379063,702.038125,528.121562,0,0,0,0,0,0,542.074167,714.595208,6
0,0,0,0,490.847257,0.492974,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,104.120443,102.342083,0,213.401910,0,0,0,0,0,0,0,542.074167,542.074167,542.074167,701.791736,527.909479,0,0,0,0,0,0,541.808819,714.313264,6
0,0,0,0,293.128507,0.494037,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,104.278377,102.500026,0,213.355399,0,0,0,0,0,0,0,541.808819,541.808819,541.808819,701.462708,527.626042,0,0,0,0,0,0,541.564896,713.919444,6
0,0,0,0,93.655113,0.495653,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,104.517934,102.739583,0,213.285903,0,0,0,0,0,0,0,541.564896,541.564896,541.564896,700.962917,527.195208,0,0,0,0,0,0,541.323437,713.260139,5
0,0,0,0,0,0.448204,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,50.001905,49.179301,0,113.518247,0,0,0,0,0,0,0,541.323437,541.323437,541.323437,700.211458,499.472292,0,0,0,0,0,0,540.152500,712.041319,5
0,0,0,0,0,0,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.152500,540.152500,540.152500,700,537.500000,0,0,0,0,0,0,540.090486,710.405764,4
0,0,0,0,0,0,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.090486,540.090486,540.090486,700,537.500000,0,0,0,0,0,0,540.028472,708.773958,4
0,0,0,124,0,0,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.028472,540.028472,540.028472,700,537.500000,0,0,0,0,0,0,539.966563,707.148194,5
0,0,0,263,0,0,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539.966563,539.966563,539.966563,700,537.500000,0,0,0,0,0,0,539.904931,705.530833,7
493334.826667,562924.248889,707679.297778,819.000009,208.930712,0.148606,0.457791,0.536100,0.570065,0.313891,0.664331,0.662503,0.683098,0.647390,807.901314,663.903050,807.901960,531.527773,33.373223,25.844824,518.428351,196.633151,147.396102,178.844609,118.378490,551.584924,180.654911,219.198027,151.731982,686.969766,686.544627,687.434332,698.725920,532.288611,559.103655,555.065651,555.490807,701.983099,701.983099,701.983099,540.206276,711.959653,11
492199.146667,545130.097778,726500.977778,835,674.033333,0.445694,0.516585,0.620130,0.604185,0.380703,0.813937,0.813806,0.823193,0.804811,1021.646301,950.135437,1021.647119,839.680988,100.186884,90.708628,725.886597,228.067882,210.340330,225.924201,186.228455,760.825316,254.865049,275.015236,230.944996,715.781458,715.589375,716.103194,699.711319,525.469201,556.992847,554.347361,554.539444,730,730,730,539.637951,714.516458,14
487254.293333,558897.813333,717794.915556,928,1120.303472,0.445482,0.544030,0.652247,0.592224,0.433046,0.829214,0.824874,0.834766,0.828004,1157.574163,1156.168352,1157.575089,1078.302413,100.187248,89.122899,875.551944,236.435434,255.838333,256.144792,238.864896,890.546489,294.927769,307.161173,288.457547,715.218611,715.215278,715.407639,699.424028,545.888819,563.308542,554.419340,554.422639,730,730,730,541.773403,714.595208,15
492671.893333,592235.377778,679144.533333,935,1580.547083,0.445537,0.555879,0.664299,0.557413,0.475890,0.830907,0.826706,0.834165,0.831850,1229.111230,1229.112213,1176.541149,1147.900178,100.187153,88.637214,906.680278,239.920295,268.708889,257.391753,251.222205,916.860373,306.008000,308.661973,302.190400,715.217500,715.336111,715.402639,699.498333,555.061944,566.989861,556.555903,556.437257,730,730,730,546.961806,714.654792,16
496677.688889,628212.764444,639154.275556,946,2000.364444,0.446050,0.499278,0.596285,0.461063,0.461456,0.818861,0.817724,0.818444,0.820414,1103.465640,1103.466522,1051.727143,1072.754873,100.248628,89.790642,802.993333,230.184149,235.063594,224.206944,228.620417,833.188053,280.168622,274.004551,279.014880,715.905417,716.029861,715.978681,700.391806,539.320868,565.550660,561.056389,560.931944,730,730,730,547.783576,714.849931,16
492788.480000,669541.902222,601655.466667,639,2040.051944,0.446189,0.340100,0.406674,0.290436,0.340840,0.715535,0.710412,0.713601,0.722593,442.095368,442.095722,412.392903,439.981429,100.308767,94.569054,325.024618,229.434566,94.981476,88.679601,94.533116,383.356053,128.058222,124.259209,131.038604,718.161736,718.314792,718.172292,700.771181,539.716979,567.024410,559.621840,559.468819,730,730,730,548.642153,715.051319,17
487176.888889,709870.577778,566884.480000,641,2041.936806,0.446276,0.297978,0.357450,0.235595,0.324987,0.692094,0.685043,0.686817,0.704423,387.462321,373.214047,343.296828,387.462631,100.346476,95.126866,276.502413,229.135191,79.982457,73.647804,82.996736,336.918436,111.624684,107.202124,118.091627,718.584861,718.762361,718.504444,701.009028,539.930451,567.736736,560.057257,559.879792,730,730,730,549.182882,715.216875,17
491738.666667,718169.244444,553971.733333,635,2043.675000,0.446334,0.300265,0.359874,0.218512,0.353338,0.690721,0.686118,0.673051,0.712994,413.543111,376.754198,313.676814,413.543442,100.371615,95.124332,275.690903,229.125486,80.493681,67.169575,88.249054,336.316124,112.372080,99.649671,124.294382,718.598542,718.983819,718.397847,701.167639,540.072743,567.933542,560.584340,560.199097,730,730,730,549.476319,715.368750,16
492209.991111,699218.346667,572511.040000,293,1977.867500,0.446330,0.461045,0.537106,0.310076,0.580033,0.622071,0.617418,0.578918,0.669875,302.542281,227.520715,171.244660,302.542524,100.369722,95.595747,175.763628,226.572326,48.827352,36.866975,64.709822,238.283662,77.460089,63.525573,97.298000,719.646458,720.187361,719.075972,701.155764,530.076806,563.481285,559.829826,559.288958,730,730,730,545.347500,715.451181,13
0,0,0,0,1785.112778,0.489956,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.670764,101.892387,0,213.537396,0,0,0,0,0,0,0,545.347500,545.347500,545.347500,702.726806,528.713889,0,0,0,0,0,0,543.730729,715.353750,11
0,0,0,0,1591.967222,0.490284,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.719757,101.941380,0,213.522413,0,0,0,0,0,0,0,543.730729,543.730729,543.730729,702.625069,528.626424,0,0,0,0,0,0,542.881111,715.245694,10
0,0,0,0,1398.394722,0.490650,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.774401,101.996024,0,213.505781,0,0,0,0,0,0,0,542.881111,542.881111,542.881111,702.511528,528.528854,0,0,0,0,0,0,542.344931,715.124444,10
0,0,0,0,1204.347222,0.491065,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.836163,102.057795,0,213.487049,0,0,0,0,0,0,0,542.344931,542.344931,542.344931,702.383194,528.418472,0,0,0,0,0,0,541.965382,714.986181,9
0,0,0,0,1009.765208,0.491541,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.907248,102.128872,0,213.465590,0,0,0,0,0,0,0,541.965382,541.965382,541.965382,702.235417,528.291354,0,0,0,0,0,0,541.673681,714.825417,8
0,0,0,0,814.568264,0.492103,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.990920,102.212561,0,213.440486,0,0,0,0,0,0,0,541.673681,541.673681,541.673681,702.061319,528.141562,0,0,0,0,0,0,541.434340,714.633472,7
0,0,0,0,618.641667,0.492787,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,104.092630,102.314262,0,213.410174,0,0,0,0,0,0,0,541.434340,541.434340,541.434340,701.849653,527.959375,0,0,0,0,0,0,541.226250,714.395486,6
0,0,0,0,421.804653,0.493659,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,104.222309,102.443950,0,213.371840,0,0,0,0,0,0,0,541.226250,541.226250,541.226250,701.579583,527.726736,0,0,0,0,0,0,541.034792,714.082222,5
0,0,0,0,223.715226,0.494868,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,104.401597,102.623255,0,213.319479,0,0,0,0,0,0,0,541.034792,541.034792,541.034792,701.205694,527.404583,0,0,0,0,0,0,540.846944,713.623611,4
0,0,0,0,23.231786,0.496857,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,104.695964,102.917630,0,213.235087,0,0,0,0,0,0,0,540.846944,540.846944,540.846944,700.591042,526.874306,0,0,0,0,0,0,540.643507,712.754514,4
0,0,0,0,0,0,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,0,-0.201238,0,23.016871,0,0,0,0,0,0,0,540.655226,540.655226,540.655226,701.687812,537.500000,0,0,0,0,0,0,540.650885,711.593229,4
0,0,0,0,0,0,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.635382,540.635382,540.635382,700,537.500000,0,0,0,0,0,0,540.573194,709.548194,3
0,0,0,0,0,0,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.573194,540.573194,540.573194,700,537.500000,0,0,0,0,0,0,540.511007,707.916042,3
0,0,0,0,0,0,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.511007,540.511007,540.511007,700,537.500000,0,0,0,0,0,0,540.449167,706.294583,6
0,0,0,403,0,0,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.449167,540.449167,540.449167,700,537.500000,0,0,0,0,0,0,540.387708,704.683819,9
492574.115556,562513.920000,708850.062222,55,0,0,0.459989,0.538416,0.573059,0.315763,0,0,0,0,0,0,0,0,0,-1.939760,0,0,0,0,0,0,0,0,0,540.387708,540.387708,540.387708,700,537.500000,561.200000,561.200000,561.200000,561.200000,561.200000,561.200000,540.326563,703.083750,12
492047.328889,545114.768889,726661.342222,740,243.164227,0.164990,0.517628,0.620517,0.605391,0.382122,0.697080,0.695826,0.706300,0.689115,778.533610,729.299369,778.534233,639.740640,37.097704,29.233240,554.391146,204.663958,161.424184,172.153750,141.867452,588.398044,196.769964,212.677822,178.950258,693.440951,693.293867,693.730777,698.528012,531.614505,559.412865,555.264288,555.411406,708.207344,708.207344,708.207344,540.633724,711.703411,15.000000
487286.862222,559185.813333,717477.973333,874,766.180694,0.445499,0.544688,0.652029,0.593011,0.434123,0.823388,0.820293,0.828149,0.821722,1087.181037,1063.959370,1087.181907,1013.592041,100.187222,89.765399,814.027639,231.689896,234.656649,239.699045,223.713229,839.741369,277.691929,289.821244,272.228178,715.510694,715.452778,715.639931,699.446319,535.804167,560.360799,555.009757,555.067639,730,730,730,540.982292,714.334583,17
493095.502222,592314.453333,678652.728889,857,1185.315139,0.445691,0.556326,0.663863,0.557878,0.476838,0.823203,0.820811,0.825452,0.823347,1080.823151,1080.824015,1061.643595,1036.763615,100.186892,89.737474,815.816875,231.124358,237.744931,233.589931,228.198194,841.055289,280.537244,283.186276,277.331751,715.503681,715.551597,715.614722,699.706875,535.160833,561.200000,555.478611,555.430729,730,730,730,541.461319,714.586111,19
497134.008889,628148.906667,638795.662222,694,1382.739583,0.445798,0.559268,0.666965,0.516665,0.517346,0.794573,0.778856,0.801288,0.803576,976.179674,976.180455,820.464933,835.728313,100.186710,89.985530,675.795833,259.969028,214.521059,180.766441,184.079757,684.694898,230.110293,225.232640,229.351947,715.809792,716.259167,716.212153,699.852153,592.336181,584.769514,555.651562,555.202153,730,730,730,556.840451,714.797222,20
493138.275556,669314.915556,601543.466667,718,1632.448056,0.446383,0.556039,0.663926,0.475184,0.557559,0.787955,0.774435,0.791410,0.798020,1041.684464,1041.685298,894.608202,949.135693,100.392717,89.606389,680.978958,253.113594,210.247396,180.975816,191.837309,704.251307,235.078596,228.358222,240.814489,716.802569,717.168958,717.027708,701.300764,593.638333,591.819444,570.037847,569.671493,730,730,730,572.235833,715.217083,20
487214.080000,709728,566987.911111,837,2034.211528,0.447160,0.495382,0.593368,0.392080,0.540489,0.787503,0.788535,0.780956,0.793018,1103.233422,1015.317434,986.965017,1103.234305,100.730052,90.536372,668.752708,220.921892,186.966563,181.823542,202.898194,731.386169,241.974436,232.912356,256.499360,718.026181,718.088681,717.841111,703.428889,542.011528,581.308507,584.209653,584.147153,730,730,730,562.215486,715.779375,19
491494.186667,718270.648889,554112.320000,841,2050.366111,0.446815,0.230335,0.275675,0.167837,0.271133,0.680742,0.681175,0.659746,0.701305,445.638558,393.053035,337.036161,445.638915,100.580009,95.353576,272.526615,226.008559,77.948255,66.968234,88.234141,341.683947,113.949253,101.384444,126.350267,719.330972,719.634097,719.077361,702.482361,541.252431,573.669688,572.884479,572.581354,730,730,730,555.938576,715.964583,17
492025.244444,699450.951111,572463.288889,487,2051.663611,0.446721,0.384564,0.447916,0.258701,0.483899,0.677553,0.672776,0.640089,0.719793,469.758420,360.022925,273.775133,469.758796,100.539436,94.983203,265.527292,227.680694,74.120356,56.552431,96.383012,330.355698,107.327884,88.121840,134.905956,719.114931,719.660625,718.559097,702.226389,541.022778,571.200000,566.823681,566.277986,730,730,730,553.003889,716.081042,11
0,0,0,51,1858.374861,0.487939,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.368889,101.590495,0,213.630833,0,0,0,0,0,0,0,553.003889,553.003889,553.003889,703.352986,529.251736,0,0,0,0,0,0,548.597882,715.986528,9
0,0,0,0,1664.703750,0.488256,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.416476,101.638082,0,213.615972,0,0,0,0,0,0,0,548.597882,548.597882,548.597882,703.254306,529.167049,0,0,0,0,0,0,546.520313,715.881875,7
0,0,0,0,1470.617083,0.488610,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.469418,101.691033,0,213.599497,0,0,0,0,0,0,0,546.520313,546.520313,546.520313,703.144583,529.072813,0,0,0,0,0,0,545.297292,715.764792,6
0,0,0,0,1276.071806,0.489008,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.529010,101.750625,0,213.581024,0,0,0,0,0,0,0,545.297292,545.297292,545.297292,703.020972,528.966667,0,0,0,0,0,0,544.480417,715.632014,5
0,0,0,0,1081.014722,0.489463,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.597092,101.818707,0,213.560017,0,0,0,0,0,0,0,544.480417,544.480417,544.480417,702.879722,528.845312,0,0,0,0,0,0,543.886771,715.478958,5
0,0,0,0,885.371944,0.489995,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.676493,101.898108,0,213.535642,0,0,0,0,0,0,0,543.886771,543.886771,543.886771,702.714931,528.703681,0,0,0,0,0,0,543.426979,715.298194,4
0,0,0,0,689.043958,0.490633,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.771727,101.993351,0,213.506597,0,0,0,0,0,0,0,543.426979,543.426979,543.426979,702.517083,528.533611,0,0,0,0,0,0,543.051771,715.077569,4
0,0,0,0,491.877639,0.491430,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.890694,102.112318,0,213.470573,0,0,0,0,0,0,0,543.051771,543.051771,543.051771,702.269861,528.320972,0,0,0,0,0,0,542.730521,714.794514,4
0,0,0,0,293.605625,0.492497,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,104.049479,102.271111,0,213.423003,0,0,0,0,0,0,0,542.730521,542.730521,542.730521,701.939514,528.036701,0,0,0,0,0,0,542.441042,714.399097,4
0,0,0,0,93.572517,0.494118,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,104.290391,102.512040,0,213.351875,0,0,0,0,0,0,0,542.441042,542.441042,542.441042,701.437639,527.604479,0,0,0,0,0,0,542.161701,713.736736,3
0,0,0,0,0,0.444961,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,50.002418,49.182730,0,114.258220,0,0,0,0,0,0,0,542.161701,542.161701,542.161701,700.567639,497.773819,0,0,0,0,0,0,540.903646,712.512639,3
0,0,0,0,0,0,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.903646,540.903646,540.903646,700,537.500000,0,0,0,0,0,0,540.841319,710.871319,2
0,0,0,0,0,0,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.841319,540.841319,540.841319,700,537.500000,0,0,0,0,0,0,540.778993,709.233750,2
0,0,0,91,0,0,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.778993,540.778993,540.778993,700,537.500000,0,0,0,0,0,0,540.716771,707.602361,3
508216.160000,598668.960000,656859.200000,575.000017,0,0,0.151415,0.171852,0.189127,0.101230,-nan(ind),0.302047,0.342684,0.294543,0,0,0,0,0,-1.624138,0,0,0,0,0,0,0,0,0,540.701354,540.701354,540.701354,700,537.500000,294.569306,294.569306,294.569306,294.569306,294.569306,294.569306,540.670330,706.385556,6
491697.226667,562038.720000,710201.813333,777.999991,188.622352,0.145590,0.462745,0.541253,0.576766,0.318157,0.654553,0.652221,0.673699,0.637741,766.940207,626.538259,766.940821,507.537354,32.722697,25.430169,490.442274,194.873550,138.675469,169.248108,112.668737,525.272711,171.260813,208.605467,145.406440,686.033299,685.604063,686.464774,698.871345,532.397187,559.525434,555.568490,555.997743,700.821667,700.821667,700.821667,540.903863,712.062405,9.000000
491918.471111,545021.475556,726874.311111,877,674.120764,0.445642,0.518941,0.620973,0.606884,0.383949,0.818258,0.816045,0.828141,0.810588,1089.205096,1026.127280,1089.205968,900.349560,100.186970,90.125226,775.061181,231.876753,226.093941,239.773906,198.770191,802.731804,267.895591,290.080533,244.755644,715.629236,715.470000,715.972708,699.641597,536.364479,561.200000,555.182396,555.341632,730,730,730,541.261389,714.548194,12
487369.102222,559580.835556,717005.653333,913,1116.089931,0.445654,0.545512,0.651724,0.593979,0.435492,0.827002,0.822493,0.832626,0.825886,1150.133017,1138.646165,1150.133937,1071.900117,100.186953,89.207500,860.380069,235.283472,249.897778,252.379722,235.468021,878.542791,289.996356,303.462080,285.084338,715.385069,715.357986,715.547083,699.657222,545.175000,564.062361,555.876354,555.903437,730,730,730,543.051667,714.677917,13
493661.760000,592416.106667,678000.924444,930,1577.914861,0.445682,0.556891,0.663298,0.558440,0.478060,0.829893,0.825597,0.833168,0.830912,1227.358104,1227.359086,1179.255699,1151.519183,100.186910,88.627222,901.828611,239.229931,266.531493,256.245660,250.311337,913.631360,304.523804,307.671040,301.436516,715.321042,715.428889,715.492708,699.695000,555.098507,567.775451,557.730625,557.622813,730,730,730,547.919410,714.742222,14
497746.311111,628064.142222,638309.546667,924,1999.278333,0.446108,0.510267,0.607405,0.471627,0.472540,0.818138,0.816969,0.817738,0.819707,1103.535091,1103.535974,1055.112666,1076.253542,100.273733,89.774149,800.595000,229.862431,233.862934,223.754913,228.168941,831.759289,279.356284,273.699893,278.703111,715.978542,716.094236,716.043194,700.550139,539.473299,566.196458,561.940868,561.825174,730,730,730,548.373090,714.932500,15
493603.875556,669025.635556,601382.115556,930,2040.898889,0.446228,0.234818,0.279864,0.200855,0.235630,0.715815,0.710595,0.713986,0.722866,444.424375,444.424731,416.337913,444.126024,100.325816,94.815451,326.475417,229.313750,95.170130,89.230825,95.106997,385.226773,128.471796,124.970809,131.784160,718.188194,718.331528,718.189653,700.878750,539.813507,567.316285,560.184896,560.041528,730,730,730,548.955590,715.129167,14
487296.853333,709511.964444,567118.968889,417,2042.629306,0.446307,0.457514,0.546966,0.362585,0.499417,0.691558,0.683979,0.686599,0.704096,388.003516,371.396248,343.993638,388.003826,100.359835,94.753255,275.939184,229.088872,79.461840,73.669401,82.969253,336.528107,111.144978,107.276729,118.106409,718.614931,718.777361,718.521181,701.093333,540.006042,567.897326,560.340694,560.178229,730,730,730,549.357326,715.288403,13
491219.484444,718396.231111,554258.240000,388,2044.375417,0.446360,0.491346,0.586996,0.358616,0.578610,0.690498,0.685103,0.673396,0.712995,414.417067,374.774463,315.094178,414.417398,100.382778,94.648247,275.544427,229.110174,79.999696,67.405061,88.348854,336.268551,111.877387,99.959778,124.431404,718.620694,718.985069,718.404375,701.238056,540.135937,568.035694,560.736632,560.372292,730,730,730,549.581736,715.433542,11
490778.062222,701040.568889,572121.457778,648,2045.849861,0.446400,0.294010,0.341881,0.198144,0.370413,0.687027,0.679497,0.652260,0.729325,467.652188,361.222373,275.042669,467.652562,100.400217,95.110851,275.040694,229.209549,77.047821,58.861276,99.419453,336.063253,108.726507,90.011796,137.324942,718.712917,719.276181,718.153958,701.348125,540.234687,568.028021,560.868785,560.305556,730,730,730,549.694965,715.562083,9
0,0,0,0,1853.130694,0.489598,0,0,0,0,-nan(ind),0,0,0,0,0,0,0,103.617161,101.838776,0,213.553837,0,0,0,0,0,0,0,549.694965,549.694965,549.694965,702.838056,528.809514,0,0,0,0,0,0,546.322778,715.467361,7
