a_sf1,a_sf2,a_sf3,beam,defocus,e_ch_tes,eta,eta_field_tot,eta_field1,eta_field2,eta_field3,eta_therm,eta_rec_therm1,eta_rec_therm2,eta_rec_therm3,htf_pump_power,m_dot_rec,m_dot_rec1,m_dot_rec2,m_dot_rec3,m_dot_pc,m_dot_tes_dc,m_dot_tes_ch,p_cooling_tower_tot,p_cycle,p_out_net,p_tower_pump,pparasi,q_ch_tes,q_dc_tes,q_dot_hx1,q_dot_hx2,q_dot_hx3,q_dot_rec_inc,q_dot_rec_inc1,q_dot_rec_inc2,q_dot_rec_inc3,q_pb,q_thermal,q_startup,tank_losses,t_hx_tes_out1,t_hx_tes_out2,t_hx_tes_out3,t_pc_in,t_pc_out,t_rec_in1,t_rec_in2,t_rec_in3,t_rec_out1,t_rec_out2,t_rec_out3,t_tes_cold,t_tes_hot,tdry
m2,m2,m2,W/m2,-,MWh,-,-,-,-,-,-,-,-,-,MW,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,C,C,C,C,C,C,C,C,C,C,C,C,C,C
501303.431111,614620.088889,465690.631111,946,0.430477,3004.968333,0.467027,0.238564,0.249405,0.207057,0.268477,0.704345,0.713950,0.701289,0.697796,2.174368,463.746489,424.860468,463.746860,454.270823,0.369736,0.369736,0.436096,2.275372,113.905191,105.434280,3.506452,0.514722,285.269271,235.717205,77.246502,84.141519,82.462856,356.940516,118.275973,120.388996,118.275564,243.894479,251.402865,0,3.011496,710.770486,710.471389,710.542222,691.924167,547.143854,572.647917,586.000417,586.299514,730,730,730,565.276076,705.936875,32
491833.920000,655206.044444,434596.622222,894,0.467961,3010.099167,0.468399,0.251734,0.269250,0.205293,0.301925,0.705322,0.715165,0.702741,0.698059,2.153920,459.966025,423.452388,459.966393,446.580308,0.366309,0.366309,0.431869,2.277525,113.936936,105.473455,3.472469,0.559567,285.124097,235.485434,77.694245,84.228359,81.834696,355.947520,118.389280,120.251422,117.306809,243.247847,251.060608,0,3.013192,710.606736,710.321944,710.424028,691.974931,546.130382,571.694271,584.669306,584.954167,730,730,730,564.049236,706.100903,31
476711.360000,696874.524444,408455.004444,812,0.537074,3016.527778,0.471045,0.276392,0.305010,0.212178,0.352548,0.706326,0.716222,0.703858,0.698899,2.114417,456.498410,419.097501,456.498775,442.329519,0.360010,0.360010,0.427913,2.269416,113.965833,105.498984,3.440658,0.642357,284.593385,234.339028,77.480694,84.224592,81.671597,355.057813,118.066284,120.063680,116.927858,241.942344,250.790156,0,3.020481,710.498750,710.202569,710.312292,692.006250,544.218090,570.234028,583.550486,583.846667,730,730,730,562.579757,706.243542,29
459172.444444,745218.560000,372393.208889,657,1,3047.225833,0.463111,0.480573,0.554920,0.341553,0.667101,0.753756,0.760459,0.752021,0.748790,1.654121,680.610370,650.117774,680.610915,662.189804,0.308704,0.308704,0.647009,1.914832,95.203854,85.240460,5.202314,1.192125,279.252257,197.174462,119.949887,125.429410,122.120095,497.847929,167.406151,167.227342,163.214418,205.574583,375.277188,0,3.031965,708.750625,708.580000,708.682292,693.019722,546.167604,574.997049,583.829097,583.999792,730,730,730,563.317569,706.264306,26
471287.680000,756270.151111,358052.515556,313,1,2957.550000,0.472660,0.363611,0.402789,0.258301,0.534475,0.580784,0.589543,0.579007,0.573801,1.889632,186.787733,171.798202,186.787883,181.645202,0.303231,0.303231,0.175397,1.895910,95.843750,89.449193,1.410291,1.198725,119.505816,200.257552,32.524089,35.302172,34.349688,180.458436,59.416591,61.143036,59.898813,202.775069,104.800920,0,3.048887,713.292153,713.038958,713.123819,692.087500,544.092049,568.533924,580.025417,580.278611,730,730,730,561.511354,706.314722,23
0,0,0,0,1,2778.267222,0.479452,0,0,0,0,0,0,0,0,1.973993,0,0,0,0,0.300491,0.300491,0,1.581583,96.121962,92.566389,0,0,0,201.495486,0,0,0,0,0,0,0,200.483142,0,0,3.053168,561.511354,561.511354,561.511354,690.289236,542.213264,0,0,0,0,0,0,560.245660,706.238889,21
0,0,0,0,1,2598.660000,0.479699,0,0,0,0,0,0,0,0,1.973744,0,0,0,0,0.300453,0.300453,0,0.912118,96.138863,93.252995,0,0,0,201.447118,0,0,0,0,0,0,0,200.414774,0,0,3.060578,560.245660,560.245660,560.245660,690.212986,542.154618,0,0,0,0,0,0,559.531875,706.157917,19
0,0,0,0,1,2418.722500,0.479964,0,0,0,0,0,0,0,0,1.973373,0,0,0,0,0.300397,0.300397,0,0.713600,96.150113,93.463142,0,0,0,201.381319,0,0,0,0,0,0,0,200.327674,0,0,3.063921,559.531875,559.531875,559.531875,690.132014,542.094722,0,0,0,0,0,0,559.067188,706.071250,18
0,0,0,0,1,2238.434167,0.480249,0,0,0,0,0,0,0,0,1.972981,0,0,0,0,0.300338,0.300338,0,0.567274,96.162535,93.622283,0,0,0,201.311528,0,0,0,0,0,0,0,200.234896,0,0,3.067705,559.067188,559.067188,559.067188,690.045139,542.030417,0,0,0,0,0,0,558.735243,705.978056,17
0,0,0,0,1,2057.877361,0.480531,0,0,0,0,0,0,0,0,1.971405,0,0,0,0,0.300098,0.300098,0,0.455484,96.093533,93.666641,0,0,0,201.073229,0,0,0,0,0,0,0,199.973785,0,0,3.071733,558.735243,558.735243,558.735243,689.956875,541.999167,0,0,0,0,0,0,558.486562,705.877292,16
0,0,0,0,1,1876.940139,0.480860,0,0,0,0,0,0,0,0,1.970748,0,0,0,0,0.299998,0.299998,0,0.370924,96.093281,93.751606,0,0,0,200.962326,0,0,0,0,0,0,0,199.836476,0,0,3.075902,558.486562,558.486562,558.486562,689.856319,541.931458,0,0,0,0,0,0,558.287639,705.767639,15
0,0,0,0,1,1695.593750,0.481219,0,0,0,0,0,0,0,0,1.970030,0,0,0,0,0.299889,0.299889,0,0.305059,96.092908,93.817821,0,0,0,200.841076,0,0,0,0,0,0,0,199.686319,0,0,3.080149,558.287639,558.287639,558.287639,689.746528,541.857813,0,0,0,0,0,0,558.121979,705.647500,14
0,0,0,0,1,1513.804028,0.481616,0,0,0,0,0,0,0,0,1.969242,0,0,0,0,0.299770,0.299770,0,0.253357,96.092422,93.869826,0,0,0,200.707431,0,0,0,0,0,0,0,199.520833,0,0,3.084436,558.121979,558.121979,558.121979,689.625625,541.776979,0,0,0,0,0,0,557.979340,705.514583,13
0,0,0,0,1,1331.533333,0.482060,0,0,0,0,0,0,0,0,1.968343,0,0,0,0,0.299633,0.299633,0,0.253739,96.092413,93.870339,0,0,0,200.559236,0,0,0,0,0,0,0,199.336962,0,0,3.083752,557.979340,557.979340,557.979340,689.491111,541.685104,0,0,0,0,0,0,557.852778,705.366181,13
0,0,0,0,1,1148.733264,0.482563,0,0,0,0,0,0,0,0,1.967311,0,0,0,0,0.299477,0.299477,0,0.306506,96.092882,93.819071,0,0,0,200.393073,0,0,0,0,0,0,0,199.130399,0,0,3.078074,557.852778,557.852778,557.852778,689.339861,541.580104,0,0,0,0,0,0,557.737465,705.198403,14
0,0,0,477,1,965.339444,0.483138,0,0,0,0,0,0,0,0,1.966125,0,0,0,0,0.299297,0.299297,0,0.459965,96.093437,93.667352,0,0,0,200.203090,0,0,0,0,0,0,0,198.894427,0,0,3.067380,557.737465,557.737465,557.737465,689.167500,541.460000,0,0,0,0,0,0,557.629826,705.005694,16
484602.951111,363023.911111,731758.400000,727,1.000000,1021.135955,0.471043,0.428940,0.466107,0.608248,0.315372,0.629851,0.634218,0.625426,0.629908,1.689722,555.265817,517.967071,527.269597,555.266261,0.303652,0.303652,0.519434,1.177056,96.136215,87.807894,4.176536,1.285008,354.811007,198.515315,98.480998,100.204688,105.386823,409.975716,136.692702,133.625564,139.657458,204.120903,310.227361,61.176458,3.047442,683.041884,682.985564,682.821050,691.337760,542.610964,574.349965,581.446458,581.502778,706.872986,706.872986,706.872986,557.744809,705.264184,20.000000
467996.231111,384148.373333,730629.404444,845,1,1331.393333,0.460946,0.496605,0.560758,0.665189,0.366875,0.792204,0.796001,0.787005,0.793606,1.507073,953.953817,893.589811,901.624662,953.954580,0.309207,0.309207,0.892237,1.915135,96.104661,84.311797,7.174076,1.196580,603.226667,198.704184,168.153490,169.624705,179.196510,664.181902,221.755680,215.924071,226.502151,208.494392,526.204375,0,3.028554,706.900833,706.865000,706.638056,692.287917,543.673056,573.622014,580.870625,580.906458,730,730,730,558.161910,705.453889,24
490043.591111,416957.511111,674406.044444,912,1,1678.668611,0.454026,0.524869,0.563141,0.652842,0.417940,0.810781,0.813666,0.806607,0.812070,1.495377,1115.446519,1040.584576,1069.201764,1115.447411,0.320941,0.320941,1.046770,1.993069,98.426849,85.326259,8.416612,1.195535,703.045833,204.790660,194.568437,199.769618,208.165226,756.989440,251.679040,248.252960,257.057476,216.786719,613.774028,0,3.014626,706.338264,706.227361,706.053333,692.359167,543.956736,574.215660,581.823646,581.934549,730,730,730,558.726215,705.425833,27
497702.400000,440770.240000,642990.933333,951,1,2067.933056,0.448114,0.546022,0.575914,0.645077,0.454983,0.823474,0.825684,0.819942,0.824796,1.573484,1233.850469,1151.749030,1191.018987,1233.851456,0.342737,0.342737,1.160859,2.237767,103.014462,88.673672,9.333952,1.195590,774.938819,216.380434,214.049896,221.139635,228.863715,821.202204,272.588693,270.398649,278.214862,229.884497,676.253819,0,3.005860,705.999653,705.860903,705.714028,692.217569,545.393924,575.318229,582.726597,582.865278,730,730,730,559.661042,705.342222,29
505852.408889,475663.324444,599920.568889,968,1,2481.236667,0.444161,0.560014,0.579036,0.616800,0.498950,0.829887,0.830359,0.827861,0.831441,1.664014,1304.827812,1233.927545,1272.326865,1304.828856,0.362452,0.362452,1.237038,2.256632,102.397274,87.334618,9.946469,1.195535,819.976042,220.252587,227.641562,234.521233,240.338872,857.286116,283.533796,284.000729,289.751556,230.540833,711.459514,0,3.002933,705.845556,705.718264,705.612986,692.123750,553.192812,579.010417,583.815486,583.942778,730,730,730,562.150313,705.267153,30
508520.853333,503843.840000,568529.173333,977,1,2916.063333,0.437940,0.570352,0.586120,0.595911,0.533598,0.833189,0.832902,0.832385,0.834279,1.735734,1361.037116,1305.749114,1342.911020,1361.038205,0.378066,0.378066,1.301727,2.258019,101.141988,85.486415,10.466609,1.195205,849.492083,222.079184,237.025833,243.575347,246.767882,880.928356,291.199200,293.340462,296.388676,230.949427,733.983333,0,2.998904,705.964514,705.848681,705.793194,692.257222,559.149514,583.049861,586.185833,586.301667,730,730,730,568.280451,705.251875,32
506278.897778,544488.284444,530660.088889,978,0.508119,2994.966944,0.462216,0.290050,0.298964,0.282145,0.289658,0.736164,0.743794,0.732474,0.732225,2.114652,615.657679,564.124145,614.232511,615.658172,0.373354,0.373354,0.582661,2.275425,112.639115,102.956649,4.684919,0.607474,374.886632,233.045538,100.934375,109.666762,109.914896,448.602276,148.029378,150.244729,150.328196,243.693628,330.227778,0,3.009233,709.973472,709.672917,709.664653,691.973472,548.915660,575.511736,588.307014,588.607569,730,730,730,567.414340,705.521181,33
507853.617778,577629.511111,495783.360000,957,0.415299,2998.949722,0.465370,0.235351,0.242515,0.216436,0.250048,0.703269,0.712676,0.699488,0.697644,2.199395,461.481244,424.264043,461.481614,457.300830,0.373354,0.373354,0.436170,2.277042,113.907214,105.427248,3.507046,0.496482,284.206892,236.495851,76.839696,83.413655,82.675946,356.149476,117.866347,119.644169,118.638978,244.767066,250.457934,0,3.007578,710.850625,710.564722,710.595833,691.774792,547.965312,573.259306,586.563681,586.849653,730,730,730,565.953472,705.731181,33
501357.831111,614429.226667,465825.351111,936,0.435447,3000.193611,0.463146,0.241339,0.252277,0.209528,0.271526,0.704752,0.713053,0.702327,0.698877,2.223479,462.627279,427.188332,462.627649,453.135335,0.377116,0.377116,0.436095,2.277658,113.901684,105.373437,3.506447,0.520663,286.675556,238.317934,78.044592,84.359306,82.669306,357.275591,118.386062,120.500667,118.388862,245.930660,251.785642,0,2.999447,710.656111,710.382500,710.453958,691.883125,548.951458,573.566319,585.297361,585.570972,730,730,730,565.630556,705.915694,34
491871.680000,655081.031111,434685.902222,894,0.474088,3005.615278,0.464740,0.255064,0.272790,0.208048,0.305861,0.706767,0.715835,0.704594,0.699872,2.195517,468.524326,433.141008,468.524701,454.838211,0.373354,0.373354,0.440486,2.277294,113.874349,105.292891,3.541755,0.566893,290.053090,237.320885,79.260347,85.575078,83.134175,360.657244,119.954951,121.841831,118.860462,245.028177,254.904167,0,3.004070,710.570903,710.300208,710.402778,692.023194,548.097986,573.056181,585.059653,585.330347,730,730,730,565.116389,706.085764,33
476844.088889,696594.488889,408591.644444,819,0.537672,3010.652222,0.466584,0.276753,0.305319,0.212542,0.352888,0.706425,0.715592,0.704342,0.699342,2.173917,464.555378,428.598269,464.555749,450.058355,0.369736,0.369736,0.436155,2.275626,113.908394,105.308880,3.506928,0.643043,288.114184,236.538247,78.691424,85.130148,82.535920,358.584356,119.237742,121.257493,118.089102,244.132622,253.317014,0,3.008172,710.546667,710.268472,710.378333,692.119375,547.225660,572.387326,584.569722,584.847917,730,730,730,564.457882,706.239375,32
459154.097778,745192.533333,372503.857778,669,1,3043.186944,0.459234,0.480764,0.555162,0.341727,0.667204,0.754516,0.761568,0.752654,0.749324,1.688633,702.256040,668.769088,702.256601,683.202838,0.315765,0.315765,0.666999,1.891454,95.126884,84.991675,5.363045,1.192070,283.427517,198.562344,121.933672,127.879123,124.497344,507.164373,170.531271,170.362560,166.270560,207.142569,382.685833,0,3.021709,708.883681,708.702986,708.804861,693.146458,548.756667,576.296875,585.574167,585.754861,730,730,730,565.400139,706.273611,29
471445.048889,755975.111111,358101.688889,329,1,2959.118611,0.471331,0.364442,0.403607,0.258960,0.535560,0.591250,0.602402,0.588456,0.582893,1.902112,202.761699,184.322518,202.761861,197.140089,0.306467,0.306467,0.189707,1.919198,96.228394,89.683056,1.525353,1.198670,127.456198,201.759340,34.414872,37.783832,36.757530,190.106382,62.601698,64.407440,63.097244,204.163212,112.391250,0,3.044153,713.289583,713.001111,713.086667,692.096736,544.761910,567.972986,582.110556,582.399063,730,730,730,562.918819,706.338819,25
0,0,0,0,1,2779.023333,0.479024,0,0,0,0,0,0,0,0,1.982681,0,0,0,0,0.301812,0.301812,0,1.902316,96.107318,92.222326,0,0,0,201.542587,0,0,0,0,0,0,0,200.631510,0,0,3.046454,562.918819,562.918819,562.918819,690.366111,542.892049,0,0,0,0,0,0,561.427882,706.263194,23
0,0,0,0,1,2599.401944,0.479621,0,0,0,0,0,0,0,0,1.973646,0,0,0,0,0.300438,0.300438,0,1.582724,96.121910,92.565538,0,0,0,201.438316,0,0,0,0,0,0,0,200.412378,0,0,3.053267,561.427882,561.427882,561.427882,690.237569,542.177917,0,0,0,0,0,0,560.455035,706.182500,21
0,0,0,0,1,2419.455278,0.479883,0,0,0,0,0,0,0,0,1.973216,0,0,0,0,0.300373,0.300373,0,1.189641,96.128672,92.965816,0,0,0,201.363924,0,0,0,0,0,0,0,200.316840,0,0,3.056097,560.455035,560.455035,560.455035,690.157083,542.120486,0,0,0,0,0,0,559.826563,706.096042,20
0,0,0,0,1,2239.160833,0.480166,0,0,0,0,0,0,0,0,1.972789,0,0,0,0,0.300308,0.300308,0,0.913854,96.138672,93.252023,0,0,0,201.289531,0,0,0,0,0,0,0,200.219670,0,0,3.059543,559.826563,559.826563,559.826563,690.070625,542.057292,0,0,0,0,0,0,559.381736,706.003125,19
0,0,0,0,1,2058.495833,0.480471,0,0,0,0,0,0,0,0,1.972336,0,0,0,0,0.300240,0.300240,0,0.715039,96.149896,93.462526,0,0,0,201.210191,0,0,0,0,0,0,0,200.115747,0,0,3.063325,559.381736,559.381736,559.381736,689.977292,541.989063,0,0,0,0,0,0,559.046042,705.902708,18
0,0,0,0,1,1877.434167,0.480803,0,0,0,0,0,0,0,0,1.971848,0,0,0,0,0.300166,0.300166,0,0.568488,96.162292,93.621953,0,0,0,201.124653,0,0,0,0,0,0,0,200.003385,0,0,3.067304,559.046042,559.046042,559.046042,689.876111,541.915035,0,0,0,0,0,0,558.780000,705.793403,17
0,0,0,0,1,1696.050417,0.481142,0,0,0,0,0,0,0,0,1.970163,0,0,0,0,0.299910,0.299910,0,0.456539,96.093533,93.666832,0,0,0,200.868351,0,0,0,0,0,0,0,199.719792,0,0,3.071407,558.780000,558.780000,558.780000,689.771111,541.872187,0,0,0,0,0,0,558.564410,705.673611,16
0,0,0,0,1,1514.223056,0.481537,0,0,0,0,0,0,0,0,1.969371,0,0,0,0,0.299789,0.299789,0,0.371849,96.093273,93.752057,0,0,0,200.735469,0,0,0,0,0,0,0,199.555139,0,0,3.075583,558.564410,558.564410,558.564410,689.650556,541.790868,0,0,0,0,0,0,558.381319,705.541111,15
0,0,0,0,1,1331.910417,0.481978,0,0,0,0,0,0,0,0,1.968492,0,0,0,0,0.299656,0.299656,0,0.305877,96.092891,93.818524,0,0,0,200.587552,0,0,0,0,0,0,0,199.371806,0,0,3.079793,558.381319,558.381319,558.381319,689.516458,541.700660,0,0,0,0,0,0,558.221389,705.392917,14
0,0,0,0,1,1149.064375,0.482478,0,0,0,0,0,0,0,0,1.967483,0,0,0,0,0.299503,0.299503,0,0.306415,96.092891,93.818993,0,0,0,200.421250,0,0,0,0,0,0,0,199.165399,0,0,3.079023,558.221389,558.221389,558.221389,689.365486,541.597569,0,0,0,0,0,0,558.078056,705.225139,14
0,0,0,505,1,965.624306,0.483053,0,0,0,0,0,0,0,0,1.966296,0,0,0,0,0.299323,0.299323,0,0.459819,96.093437,93.667318,0,0,0,200.231267,0,0,0,0,0,0,0,198.929427,0,0,3.068265,558.078056,558.078056,558.078056,689.193125,541.477465,0,0,0,0,0,0,557.946528,705.032431,16
484703.928889,363020.391111,731691.360000,421,1.000000,881.997882,0.477355,0.428502,0.465483,0.607707,0.315093,0.451664,0.456269,0.446736,0.451986,1.853846,227.219872,213.029405,214.856448,227.220053,0.301189,0.301189,0.212615,1.185680,96.083056,89.960503,1.709543,1.373482,147.362066,199.244922,41.084557,41.428989,43.757782,190.729440,63.584169,62.171867,64.973404,201.298112,128.701562,61.322161,3.048005,660.228663,660.209080,660.080260,690.532882,542.315295,576.533368,582.067604,582.087188,684.377361,684.377361,684.377361,557.917344,705.144809,19.999999
467968.533333,384022.435556,730783.786667,852,1,1178.277222,0.461103,0.496470,0.560661,0.665196,0.366699,0.793228,0.797107,0.787956,0.794619,1.495255,963.930153,901.799833,910.920077,963.930924,0.308243,0.308243,0.901165,1.908324,96.096606,84.250634,7.245866,1.196525,608.557014,198.280712,169.508785,171.176788,180.861476,669.501369,223.540818,217.643627,228.316942,208.405955,531.104687,0,3.033784,706.884514,706.844167,706.616528,692.283542,543.240208,573.580694,581.038819,581.079132,730,730,730,558.256979,705.403542,23
489994.382222,416877.937778,674535.964444,603,1,1324.467361,0.465294,0.524780,0.563099,0.652848,0.417795,0.757812,0.762250,0.753462,0.757725,1.663989,679.555477,636.368351,652.170161,679.556020,0.310126,0.310126,0.638762,1.932128,96.148585,86.220929,5.135998,1.195535,434.480833,199.867830,120.476910,123.391788,128.438516,500.424498,166.376996,164.111307,169.936213,206.640451,379.237361,0,3.020173,708.286389,708.193194,708.036042,692.164792,545.131146,572.221007,579.970590,580.063819,730,730,730,558.583056,705.677986,26
497677.404444,440662.293333,643123.484444,478,1,1398.698472,0.463900,0.545960,0.575886,0.645148,0.454839,0.731760,0.735760,0.727586,0.731933,1.782411,538.101807,507.510767,519.570668,538.102238,0.316310,0.316310,0.508005,1.910111,96.091589,87.118837,4.084641,1.195590,346.893264,202.330556,96.440686,98.675938,102.107786,412.712747,136.997413,135.891804,139.823538,207.138733,302.011632,0,3.006659,709.169722,709.083611,708.954583,692.221806,547.869722,572.763160,579.413333,579.499444,730,730,730,559.023090,705.928125,29
505829.902222,475554.986667,600053.404444,963,1,1812.116806,0.444823,0.559967,0.579016,0.616878,0.498806,0.829351,0.829927,0.827287,0.830838,1.647526,1291.901551,1219.596353,1259.660860,1291.902584,0.358862,0.358862,1.224026,2.258816,102.846259,87.902483,9.841846,1.195590,814.427153,220.528941,225.906042,233.113247,238.907639,852.787911,282.046702,282.505262,288.235982,231.206927,707.268611,0,3.002623,705.804167,705.669583,705.563958,692.428819,551.669167,578.107222,583.218889,583.353472,730,730,730,560.354340,705.640556,30
508524.515556,503730.097778,568639.680000,977,1,2245.852083,0.438664,0.570330,0.586097,0.596010,0.533481,0.834167,0.833976,0.833321,0.835202,1.718879,1347.838104,1291.466673,1329.820086,1347.839182,0.374400,0.374400,1.288398,2.258719,101.477066,85.944887,10.359433,1.195150,849.506181,222.820035,236.989531,243.822986,247.031163,880.893511,291.189476,293.322684,296.381369,231.332361,734.815486,0,2.995351,705.754514,705.632639,705.576389,692.309375,557.633194,581.219410,584.599792,584.721736,730,730,730,562.836458,705.468264,32
506267.200000,544340.871111,530822.008889,981,1,2687.620833,0.435576,0.570817,0.588367,0.555405,0.569884,0.833835,0.833264,0.834111,0.834131,1.745541,1368.717590,1314.974919,1366.391138,1368.718685,0.380200,0.380200,1.314900,2.260682,101.070625,85.296337,10.572525,1.195535,854.149236,222.778038,237.687083,246.708385,247.116493,885.556409,292.211378,296.585618,296.759413,232.038924,738.410764,0,2.996192,706.033333,705.875417,705.868333,692.463889,559.575868,583.514653,586.803125,586.961042,730,730,730,566.842083,705.420972,33
507859.520000,577521.457778,495884.551111,971,1,2989.246111,0.433944,0.566738,0.583981,0.521282,0.602019,0.828879,0.829733,0.829318,0.827586,1.748783,1371.215012,1302.519719,1371.216109,1358.889541,0.380893,0.380893,1.309590,2.263110,101.388064,85.650920,10.529827,1.195425,660.328403,221.304722,229.914549,241.683003,239.572830,870.175218,287.979591,292.320942,289.874649,233.643229,721.269514,0,3.000970,706.642639,706.436111,706.472500,692.863889,559.376215,584.886736,590.199444,590.405972,730,730,730,572.380556,705.461250,34
501396.977778,614251.804444,465961.742222,947,0.429563,2996.431944,0.462654,0.238099,0.248867,0.206772,0.267807,0.699071,0.710986,0.694927,0.691301,2.216488,475.425027,429.338576,475.425408,465.789686,0.377116,0.377116,0.445254,2.277721,113.842839,105.254913,3.580088,0.513629,281.242153,235.946267,75.386311,83.276033,81.628316,356.620480,118.167813,120.278480,118.174178,246.064896,249.294271,0,3.014882,711.393403,711.056111,711.124306,692.048056,549.065729,575.103403,590.987153,591.324444,730,730,730,569.056285,705.718264,34
491895.715556,654967.822222,434776.640000,903,0.464938,3002.646667,0.464676,0.250174,0.267545,0.204094,0.299939,0.702363,0.713437,0.699210,0.694440,2.194593,470.244741,429.651544,470.245117,456.587743,0.373354,0.373354,0.440583,2.277333,113.875738,105.305356,3.542533,0.555926,284.154080,236.104601,77.014722,84.110182,81.724965,357.304036,118.838764,120.708409,117.756880,245.064670,250.959705,0,3.012163,711.000694,710.696042,710.795972,692.052778,548.110208,573.786632,588.055556,588.360208,730,730,730,566.906111,705.929236,33
476955.022222,696340.337778,408723.946667,811,0.540272,3008.154167,0.466649,0.278142,0.306774,0.213688,0.354541,0.704145,0.714371,0.701546,0.696517,2.173433,465.453906,426.788055,465.454279,450.956963,0.369736,0.369736,0.436204,2.275584,113.906293,105.303767,3.507323,0.646182,285.054462,235.852309,77.525095,84.374679,81.808472,356.861369,118.663573,120.676178,117.521627,244.093958,251.285521,0,3.012272,710.770972,710.474861,710.583333,692.089028,547.214028,572.753646,586.135139,586.431250,730,730,730,565.386910,706.107569,32
459119.146667,745179.733333,372608.213333,661,1,3041.069722,0.459433,0.480941,0.555404,0.341882,0.667292,0.752446,0.759922,0.750370,0.747048,1.691813,695.705758,660.483689,695.706315,676.863040,0.315700,0.315700,0.660166,1.891337,95.127066,85.043637,5.308098,1.192180,281.947812,198.121684,119.792292,126.013108,122.686328,501.301547,168.552782,168.398827,164.349938,207.053021,377.225590,0,3.023719,709.047153,708.856389,708.957431,693.101181,548.733438,576.509028,586.339792,586.530486,730,730,730,565.924722,706.160972,29
471571.057778,755715.413333,358146.986667,326,1,2955.421389,0.470820,0.365200,0.404369,0.259556,0.536541,0.588783,0.600011,0.585931,0.580406,1.913310,201.045570,182.894724,201.045731,195.473282,0.308027,0.308027,0.188152,1.930487,96.174835,89.619575,1.512847,1.198615,126.034965,201.838316,34.045981,37.352461,36.338153,188.753920,62.164569,63.945004,62.644356,204.270868,111.125911,0,3.040202,713.365833,713.080764,713.165903,692.036458,545.421493,568.497778,582.558889,582.843958,730,730,730,563.464757,706.230417,26
0,0,0,0,1,2775.504167,0.479364,0,0,0,0,0,0,0,0,1.982028,0,0,0,0,0.301713,0.301713,0,1.902392,96.107231,92.222813,0,0,0,201.426875,0,0,0,0,0,0,0,200.489219,0,0,3.047302,563.464757,563.464757,563.464757,690.262569,542.825035,0,0,0,0,0,0,561.798958,706.154792,23
0,0,0,0,1,2595.842500,0.479717,0,0,0,0,0,0,0,0,1.975410,0,0,0,0,0.300707,0.300707,0,1.900596,96.113924,92.237917,0,0,0,201.383715,0,0,0,0,0,0,0,200.355365,0,0,3.048847,561.798958,561.798958,561.798958,690.144931,542.255347,0,0,0,0,0,0,560.759236,706.074097,22
0,0,0,0,1,2416.077222,0.480223,0,0,0,0,0,0,0,0,1.972520,0,0,0,0,0.300267,0.300267,0,1.191324,96.128542,92.964696,0,0,0,201.249063,0,0,0,0,0,0,0,200.174601,0,0,3.056494,560.759236,560.759236,560.759236,690.053264,542.049514,0,0,0,0,0,0,560.062257,705.987639,20
0,0,0,0,1,2235.964444,0.480507,0,0,0,0,0,0,0,0,1.972093,0,0,0,0,0.300203,0.300203,0,0.915121,96.138542,93.251328,0,0,0,201.174635,0,0,0,0,0,0,0,200.077378,0,0,3.059797,560.062257,560.062257,560.062257,689.966736,541.986319,0,0,0,0,0,0,559.569792,705.894722,19
0,0,0,0,1,2055.498611,0.480811,0,0,0,0,0,0,0,0,1.971472,0,0,0,0,0.300109,0.300109,0,0.916249,96.138429,93.250703,0,0,0,201.072344,0,0,0,0,0,0,0,199.950642,0,0,3.058494,559.569792,559.569792,559.569792,689.874236,541.923125,0,0,0,0,0,0,559.199861,705.794306,19
0,0,0,0,1,1874.637778,0.481142,0,0,0,0,0,0,0,0,1.970968,0,0,0,0,0.300032,0.300032,0,0.716938,96.149618,93.461710,0,0,0,200.984531,0,0,0,0,0,0,0,199.836076,0,0,3.062399,559.199861,559.199861,559.199861,689.773194,541.849653,0,0,0,0,0,0,558.907639,705.685139,18
0,0,0,0,1,1693.351944,0.481505,0,0,0,0,0,0,0,0,1.970419,0,0,0,0,0.299949,0.299949,0,0.570020,96.161979,93.621536,0,0,0,200.888872,0,0,0,0,0,0,0,199.711163,0,0,3.066440,558.907639,558.907639,558.907639,689.662847,541.769444,0,0,0,0,0,0,558.667778,705.565417,17
0,0,0,0,1,1511.710139,0.481882,0,0,0,0,0,0,0,0,1.968663,0,0,0,0,0.299682,0.299682,0,0.457812,96.093533,93.667057,0,0,0,200.621146,0,0,0,0,0,0,0,199.413160,0,0,3.070565,558.667778,558.667778,558.667778,689.546875,541.718958,0,0,0,0,0,0,558.467674,705.432986,16
0,0,0,0,1,1329.583333,0.482323,0,0,0,0,0,0,0,0,1.967782,0,0,0,0,0.299548,0.299548,0,0.372917,96.093264,93.752569,0,0,0,200.473594,0,0,0,0,0,0,0,199.230139,0,0,3.074736,558.467674,558.467674,558.467674,689.412847,541.628472,0,0,0,0,0,0,558.293646,705.284931,15
0,0,0,0,1,1146.926319,0.482825,0,0,0,0,0,0,0,0,1.966758,0,0,0,0,0.299393,0.299393,0,0.459430,96.093533,93.667344,0,0,0,200.307413,0,0,0,0,0,0,0,199.023681,0,0,3.068951,558.293646,558.293646,558.293646,689.261944,541.524375,0,0,0,0,0,0,558.138542,705.117500,16
